,"(16.443447207730436, 48.25007550797526)","(16.353312907531738, 48.156428907795)","(16.380436907591758, 48.16821060781559)","(16.47524410780097, 48.23643310794278)","(16.445702807736403, 48.15301310777529)","(16.368843307565655, 48.20433550789153)","(16.40367340764266, 48.22140610792185)","(16.253945507310487, 48.20105010790031)","(16.405046007645307, 48.25367790798799)","(16.400306307636036, 48.140493807755746)","(16.384675207601315, 48.15072200777897)","(16.26248290733037, 48.13292610775872)","(16.40444240764465, 48.19675190787102)","(16.37813870758685, 48.148956507776205)","(16.289856907390963, 48.151807807794036)","(16.464780107778022, 48.216526607903326)","(16.40294290764141, 48.188088707853424)","(16.373668807576962, 48.147750607774356)","(16.471234207791944, 48.250879907973)","(16.2408277072819, 48.158428807814225)"
Elapsed time,5.369121313095093,5.198801040649414,10.528976678848267,17.234086751937866,6.599810600280762,42.66405177116394,4.260808706283569,3.244961977005005,7.5797035694122314,14.61662244796753,26.63051700592041,5.452096700668335,7.457681894302368,15.251764059066772,7.058931589126587,3.290785312652588,5.294464349746704,9.156668186187744,1.3509125709533691,2.8387110233306885
Number of paths,9.0,1.0,19.0,28.0,24.0,13.0,12.0,4.0,14.0,13.0,40.0,4.0,12.0,13.0,17.0,2.0,5.0,5.0,0.0,0.0
Average paths badness,30.932440462278286,13.83655818092052,33.23379130316378,47.06233082322281,37.52778473029335,19.323794064722158,31.183474988001894,30.007666378869487,23.875390490347108,36.11464355468932,44.51117693313942,20.96269950849171,20.107422993489326,41.2770942503272,28.26277202392724,41.11223612909123,21.577321837708222,46.400804434094425,,
Avg. number of stoplights,7.333333333333333,0.0,6.473684210526316,1.5,0.08333333333333333,5.923076923076923,4.333333333333333,4.25,1.0,0.15384615384615385,3.2,10.75,4.0,4.538461538461538,2.7058823529411766,0.0,7.0,0.4,,
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Avg. number of paved edges,13.88888888888889,53.0,18.157894736842106,3.5357142857142856,6.75,32.76923076923077,21.5,15.75,22.714285714285715,13.076923076923077,8.0,28.75,36.75,12.692307692307692,20.823529411764707,8.0,21.0,3.8,,
Avg. number of unpaved edges,0.0,0.0,0.0,0.2857142857142857,0.20833333333333334,0.0,0.0,0.5,0.0,1.6923076923076923,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.4,,
Avg. number of edges with unknown surface,15.666666666666666,20.0,23.157894736842106,25.428571428571427,14.166666666666666,21.846153846153847,31.75,16.5,23.142857142857142,26.153846153846153,15.25,21.75,21.333333333333332,26.23076923076923,24.88235294117647,18.0,18.2,24.2,,
