,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,56.030014753341675,28.648569107055664,45.30903506278992,10.060501098632812,15.911216735839844,9.29015326499939,29.09336805343628,26.76498556137085,78.3380331993103,22.63408851623535
Number of paths,16.0,6.0,1.0,0.0,1.0,0.0,4.0,13.0,15.0,0.0
Average paths badness,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,
Avg. number of stoplights,44.625,16.5,18.0,,26.0,,24.25,27.615384615384617,32.53333333333333,
Avg. number of steps,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,
Avg. number of paved edges,134.6875,55.0,89.0,,74.0,,47.0,54.76923076923077,96.8,
Avg. number of unpaved edges,0.625,1.6666666666666667,0.0,,0.0,,0.25,0.6923076923076923,5.866666666666666,
Avg. number of edges with unknown surface,75.625,84.5,110.0,,66.0,,80.5,85.61538461538461,97.73333333333333,
