,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
Elapsed time,274.50431632995605,252.73896884918213,228.45922183990479,201.2864294052124,187.6591076850891,175.82679629325867,171.702143907547,164.61281776428223,150.42422723770142,138.54679250717163,126.5269238948822,123.65306425094604,117.00327396392822,107.63862419128418,99.99638843536377,96.48165702819824,91.97351908683777,87.69172024726868,87.3810076713562,84.48183679580688,81.65988111495972,80.78615689277649,79.4255919456482,78.71842217445374,78.97377729415894,76.2936532497406
Number of paths,13.0,12.0,11.0,8.0,7.0,7.0,6.0,6.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0
