,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,7.147972106933594,5.124755144119263,10.78196930885315,6.9378767013549805,3.2009365558624268,7.040398597717285,5.223488092422485,11.340885877609253,16.805404901504517,7.761126518249512
Number of paths,6.0,2.0,6.0,2.0,0.0,0.0,0.0,8.0,13.0,3.0
Average paths badness,1490.8274184040445,1541.8154445682694,1555.2341611674772,1557.4075417419667,,,,1516.8474606162963,1487.7966580834373,1491.083797522799
Avg. number of stoplights,19.833333333333332,7.0,9.666666666666666,7.5,,,,13.375,20.692307692307693,20.333333333333332
Avg. number of steps,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
Avg. number of paved edges,81.66666666666667,31.0,23.833333333333332,11.5,,,,18.75,42.30769230769231,47.0
Avg. number of unpaved edges,0.0,0.5,0.0,0.0,,,,0.0,0.07692307692307693,0.0
Avg. number of edges with unknown surface,36.0,35.0,48.833333333333336,36.0,,,,48.25,48.38461538461539,58.666666666666664
