,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200
Elapsed time,39.03791880607605,38.559555768966675,37.76500058174133,37.31469225883484,36.93078684806824,35.42220640182495,35.64494776725769,34.93096661567688,35.363754749298096,34.23728013038635,33.9063458442688,33.01069641113281,32.09454083442688,31.33362913131714,31.267864227294922,30.47085213661194,29.846045970916748,29.27880096435547,28.505722284317017,28.762704610824585,29.063734769821167,28.211305618286133,28.107524871826172,27.636334896087646,27.773462057113647,27.435564279556274,28.08527159690857,27.8904550075531,28.233020305633545,26.613127946853638,27.026394844055176
Number of paths,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0
Average paths badness,2937.808614860505,2937.808614860505,2925.581524500165,2937.808614860505,2964.2372982774614,2964.2372982774614,2964.2372982774614,2964.2372982774614,2964.2372982774614,2964.2372982774614,2964.2372982774614,2964.2372982774614,2964.2372982774614,2964.2372982774614,2964.2372982774614,2935.707420769999,2935.707420769999,2935.707420769999,2935.707420769999,2952.4409972944427,2952.4409972944427,2931.399118451962,2931.399118451962,2931.399118451962,2931.399118451962,2931.399118451962,2931.399118451962,2936.559807409973,2936.559807409973,2891.888624252131,2891.888624252131
