,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200
Elapsed time,118.34889698028564,112.32402658462524,111.5913815498352,121.17635130882263,100.8811776638031,97.38420867919922,94.18289875984192,90.99634337425232,89.92344284057617,82.64539337158203,82.21333694458008,76.79979276657104,76.26519012451172,75.64958214759827,72.54433274269104,64.366690158844,62.546602725982666,61.68732023239136,61.24064755439758,58.48953580856323,58.271302938461304,56.60305857658386,58.208449602127075,56.31208896636963,56.34842801094055,54.466333866119385,54.580037117004395,52.96378779411316,53.76664161682129,51.506420612335205,51.03735637664795
Number of paths,23.0,22.0,23.0,22.0,23.0,21.0,22.0,22.0,19.0,18.0,18.0,17.0,16.0,15.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,15.0,15.0,13.0,12.0
Average paths badness,100.5702929261645,100.97780806803588,100.0302470845103,100.41641952384758,99.79072902586789,101.77283872426891,101.20769477631902,101.20769477631902,101.55736918225634,102.42024868847531,102.42024868847531,103.90433037395248,103.69831525459426,102.71930981388104,104.08652928668539,103.96632720534808,103.96632720534808,102.59109426045458,102.59109426045458,102.61559467151201,102.61559467151201,102.61559467151201,102.61559467151201,102.61559467151201,102.61559467151201,99.89228545109043,99.89228545109043,98.49310029389672,98.49310029389672,97.97786948278946,97.33185490375838
