,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,131.22601747512817,80.76673889160156,100.39817523956299,29.77086901664734,65.89104795455933,28.801879405975342,46.94253206253052,63.495333194732666,133.44677448272705,92.5824339389801
Number of paths,6.0,11.0,7.0,0.0,1.0,2.0,1.0,4.0,7.0,3.0
Average paths badness,170.83612841100543,105.19894464421404,198.07025079525894,,130.7407175878543,91.92766408933494,95.6183545467502,110.16054578534477,203.6740867345065,149.31126630146355
Avg. number of stoplights,43.0,21.272727272727273,52.142857142857146,,16.0,18.5,12.0,27.75,50.57142857142857,50.333333333333336
Avg. number of steps,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Avg. number of paved edges,148.0,96.36363636363636,131.42857142857142,,42.0,85.5,40.0,109.75,157.57142857142858,198.33333333333334
Avg. number of unpaved edges,3.8333333333333335,4.363636363636363,1.8571428571428572,,2.0,0.0,0.0,0.75,3.0,0.3333333333333333
Avg. number of edges with unknown surface,128.66666666666666,125.54545454545455,134.42857142857142,,99.0,123.0,101.0,123.75,154.42857142857142,129.0
