,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,51.55739524364471,8.85,21.92824484547615,0.0037453183520599247,72.61527209032548,2.7677351002466555,85.90712164459046,96.11007651339666
