,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,50.20476701259613,6.41,30.366459387264474,0.0,79.23051151287085,1.7382446950168977,81.50678826022015,146.66128995069167
