,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,149.18750381469727,52.86408519744873,130.96249318122864,21.72369074821472,57.71020746231079,25.210878133773804,74.46783947944641,68.04934501647949,218.93190264701843,59.488722801208496
Number of paths,18.0,13.0,2.0,1.0,6.0,0.0,4.0,12.0,13.0,1.0
Average paths badness,139.69098914310163,121.6914642831065,42.52699400297297,77.92485156847215,72.72550292366425,,26.6417201322688,69.7729563034195,96.35056425977102,134.11152980684165
Avg. number of stoplights,31.833333333333332,17.46153846153846,15.5,14.0,17.0,,6.0,15.25,25.153846153846153,36.0
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Avg. number of paved edges,122.77777777777777,58.69230769230769,79.0,25.0,68.5,,23.0,52.916666666666664,95.53846153846153,127.0
Avg. number of unpaved edges,0.8333333333333334,0.7692307692307693,1.0,0.0,0.16666666666666666,,0.5,0.8333333333333334,4.3076923076923075,0.0
Avg. number of edges with unknown surface,84.94444444444444,77.15384615384616,112.0,68.0,78.66666666666667,,66.5,92.33333333333333,103.15384615384616,73.0
