,"(16.347453307518535, 48.175795107835704)","(16.306063307426022, 48.2244710079415)","(16.33485990749046, 48.18647560785937)","(16.437321207717943, 48.14339110775662)","(16.37543190758027, 48.202225407886274)","(16.434274407709545, 48.29484480806843)","(16.437110507717232, 48.17172900781501)","(16.416814407671126, 48.274647908029436)","(16.288538207387315, 48.206792507907494)","(16.267663107341004, 48.19985460789603)","(16.28567970738132, 48.18042720785359)","(16.360847207548247, 48.175038007832306)","(16.44943960774359, 48.259830907994434)","(16.40084560763678, 48.18658450785059)","(16.40840850765365, 48.174642407824976)","(16.35558860753663, 48.170731407824185)","(16.389733807611982, 48.20210890788408)","(16.38428960760046, 48.15096760777953)","(16.30895190743317, 48.168466307825774)","(16.254420307312014, 48.166939907829956)","(16.418660907676387, 48.17176520781766)","(16.387026507606336, 48.17064930781968)","(16.440134407724052, 48.156791007783816)","(16.36790500756398, 48.16787110781657)","(16.398927107632137, 48.222284807924325)","(16.431230807704235, 48.16946280781115)","(16.33719610749572, 48.18101590784784)","(16.42463440768895, 48.23481820794651)","(16.36013000754578, 48.24706800798062)","(16.24943910730087, 48.17221720784152)","(16.307113907428903, 48.18363040785731)","(16.38377460759882, 48.198342407877156)","(16.32910710747669, 48.260926208013345)","(16.380290907591416, 48.16932290781788)","(16.40939620765441, 48.294506808071226)","(16.289872507390918, 48.15815690780712)","(16.348906007520995, 48.236968507961386)","(16.376775107582805, 48.239098307961946)","(16.473865807798138, 48.21496860789885)","(16.40338170764132, 48.276493808035084)","(16.45054950774639, 48.2305831079342)","(16.448025507740535, 48.25342910798151)","(16.377539407584408, 48.24667230797739)","(16.39105240761417, 48.26161610800627)","(16.38174370759429, 48.20093200788277)","(16.26822020734257, 48.17616080784712)","(16.338922207499166, 48.21160120791056)","(16.328073107475912, 48.14249660776969)","(16.352760007529817, 48.216712007919206)","(16.419713507677553, 48.27477920802929)","(16.304270707422834, 48.16327720781576)","(16.361301807548948, 48.20166380788706)","(16.30515160742479, 48.16333350781572)","(16.281824507371912, 48.23978930797632)","(16.472191807794022, 48.25432770797996)","(16.41300360766267, 48.275526708031755)","(16.302961707418415, 48.271770908039194)","(16.31810980745326, 48.18779810786438)","(16.29810780740879, 48.19116050787401)","(16.432650307705984, 48.292508408063874)","(16.453671207753356, 48.22508010792246)","(16.303521507420896, 48.18534600786132)","(16.303477507420798, 48.18540590786144)","(16.392242307617607, 48.19658450787239)","(16.361339807549243, 48.184043007850796)","(16.387175907606675, 48.168512707815275)","(16.369804907567584, 48.22019260792403)","(16.32141420745986, 48.24319770797795)","(16.461742307771313, 48.21590190790248)","(16.369208807566515, 48.19875060787998)","(16.459279507765316, 48.265216608004145)","(16.464974407778012, 48.25755200798759)","(16.29623510740513, 48.15133290779218)","(16.433354607708605, 48.20344400788079)","(16.365408807558428, 48.16885620781896)","(16.461068307769526, 48.24373300795974)","(16.300076307412983, 48.20525760790279)","(16.43409200770916, 48.29397760806669)","(16.428925907699206, 48.16177300779562)","(16.43760660771694, 48.29423020806671)","(16.227661407251816, 48.21303440792849)","(16.44691030773792, 48.26513590800571)","(16.493298107840932, 48.233289307933795)","(16.397329807629394, 48.14547090776641)","(16.271088607348624, 48.199823707895504)","(16.435521607713856, 48.15607770778301)","(16.34429070751064, 48.244449007977394)","(16.364019407555453, 48.158711807798234)","(16.43637940771421, 48.295336308069146)","(16.35759750754008, 48.252100407991314)","(16.319133107455844, 48.16180730781071)","(16.29836180740987, 48.150137807789434)","(16.283564407376865, 48.161096907814006)","(16.28115910737033, 48.2468317079909)","(16.452980707751315, 48.27022190801528)","(16.30823220743085, 48.22332590793887)","(16.20863000720961, 48.20193670790818)","(16.46105680776956, 48.237765707947496)","(16.307887407429877, 48.23792730796895)","(16.346175007516113, 48.13679910775549)"
Elapsed time,236.64519953727722,163.2868824005127,313.6919615268707,25.815881967544556,314.37908840179443,25.22662377357483,49.4894597530365,88.3158495426178,165.63522052764893,125.14249873161316,149.67485356330872,208.2541012763977,56.120537519454956,201.87452793121338,168.21672868728638,211.0042691230774,250.16793537139893,102.47366905212402,229.1481318473816,61.87986516952515,128.7756314277649,238.97560167312622,58.68822765350342,204.13326454162598,153.60408806800842,59.278576612472534,303.59115386009216,124.46127223968506,137.09198236465454,72.35285949707031,261.3406982421875,301.3855941295624,55.00066566467285,228.2601191997528,19.373993396759033,117.09952354431152,221.59038925170898,192.47230887413025,31.9189932346344,55.85231280326843,84.0728075504303,46.561782121658325,150.03808641433716,52.83332276344299,275.58510994911194,105.02761840820312,276.3837835788727,106.02784943580627,295.74763345718384,82.69683575630188,164.35050702095032,361.79546570777893,153.22301411628723,83.70898389816284,67.62038850784302,77.84579730033875,13.28618597984314,275.572434425354,258.4467453956604,16.862305879592896,40.80272889137268,239.6747543811798,236.25254845619202,256.869309425354,286.32172083854675,178.13210725784302,208.83407711982727,128.53968787193298,38.32633304595947,313.8791854381561,40.99905276298523,66.41023635864258,110.77612733840942,24.712329387664795,249.23104786872864,62.08662438392639,196.41022300720215,24.138938426971436,66.00568723678589,30.95030188560486,36.742767095565796,47.42886185646057,26.419572114944458,113.68515825271606,139.4382448196411,62.023669481277466,169.03450202941895,159.6957869529724,31.133559226989746,124.91539740562439,203.75380682945251,102.5124351978302,107.86417865753174,82.50485372543335,56.06633710861206,201.32523226737976,17.317403554916382,58.441357374191284,133.1603775024414,64.0219259262085
Number of paths,10.0,25.0,23.0,0.0,16.0,0.0,2.0,1.0,20.0,7.0,14.0,15.0,0.0,8.0,16.0,7.0,17.0,7.0,19.0,2.0,4.0,20.0,0.0,12.0,8.0,5.0,41.0,6.0,14.0,9.0,26.0,23.0,2.0,27.0,0.0,3.0,20.0,12.0,1.0,0.0,1.0,1.0,6.0,2.0,10.0,7.0,17.0,6.0,35.0,1.0,9.0,16.0,7.0,7.0,3.0,0.0,1.0,40.0,19.0,0.0,1.0,31.0,29.0,15.0,9.0,12.0,22.0,4.0,1.0,18.0,0.0,12.0,4.0,1.0,17.0,2.0,26.0,0.0,5.0,3.0,5.0,1.0,2.0,14.0,19.0,0.0,16.0,12.0,2.0,15.0,11.0,6.0,4.0,13.0,1.0,15.0,1.0,1.0,13.0,2.0
Average paths badness,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avg. number of stoplights,55.1,52.44,65.21739130434783,,71.625,,22.0,60.0,47.0,24.0,40.0,79.13333333333334,,67.875,66.375,81.85714285714286,71.52941176470588,78.0,68.36842105263158,29.0,45.0,59.25,,62.166666666666664,69.375,49.2,55.63414634146341,50.166666666666664,68.0,20.88888888888889,62.57692307692308,85.91304347826087,0.0,76.92592592592592,,32.0,69.75,58.166666666666664,19.0,,36.0,19.0,75.5,25.0,70.2,28.571428571428573,62.05882352941177,34.5,56.77142857142857,64.0,50.666666666666664,60.875,68.57142857142857,32.57142857142857,37.666666666666664,,7.0,58.55,45.68421052631579,,10.0,60.32258064516129,60.62068965517241,54.0,68.66666666666667,58.666666666666664,81.68181818181819,7.0,43.0,68.22222222222223,,23.5,40.75,23.0,62.11764705882353,25.0,51.88461538461539,,33.4,27.666666666666668,3.4,38.0,6.5,38.07142857142857,42.31578947368421,,56.3125,62.25,32.0,53.13333333333333,40.27272727272727,53.666666666666664,39.5,29.307692307692307,30.0,36.666666666666664,14.0,29.0,30.384615384615383,39.0
Avg. number of steps,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avg. number of paved edges,130.1,128.0,136.69565217391303,,158.9375,,70.5,101.0,114.3,71.57142857142857,96.0,143.2,,163.5,142.1875,142.0,197.64705882352942,161.0,154.3684210526316,85.5,139.75,160.0,,148.66666666666666,202.125,136.8,135.5609756097561,129.66666666666666,152.0,68.22222222222223,135.30769230769232,190.1304347826087,31.0,172.55555555555554,,109.66666666666667,144.6,160.58333333333334,43.0,,71.0,61.0,175.0,61.0,176.2,95.28571428571429,120.3529411764706,113.16666666666667,141.17142857142858,97.0,143.55555555555554,130.5,175.28571428571428,96.14285714285714,87.0,,22.0,127.05,114.6842105263158,,29.0,135.19354838709677,135.72413793103448,155.8,147.22222222222223,131.75,167.0909090909091,48.0,78.0,157.61111111111111,,62.416666666666664,84.25,122.0,145.11764705882354,61.0,126.07692307692308,,84.0,51.666666666666664,55.4,57.0,18.0,117.57142857142857,94.05263157894737,,131.875,141.5,56.5,149.46666666666667,114.54545454545455,115.0,94.5,77.46153846153847,86.0,103.73333333333333,21.0,47.0,95.53846153846153,145.5
Avg. number of unpaved edges,1.7,1.08,1.9130434782608696,,0.0625,,2.0,4.0,1.95,7.714285714285714,4.142857142857143,1.4666666666666666,,1.375,1.125,2.142857142857143,1.8235294117647058,1.4285714285714286,2.1052631578947367,5.0,1.0,1.35,,1.1666666666666667,0.25,2.0,1.5121951219512195,0.6666666666666666,0.7857142857142857,11.222222222222221,3.3846153846153846,0.43478260869565216,8.0,1.962962962962963,,3.3333333333333335,2.4,0.5,1.0,,2.0,1.0,1.0,1.0,1.6,3.4285714285714284,0.9411764705882353,4.833333333333333,2.8857142857142857,0.0,0.7777777777777778,1.25,0.0,6.285714285714286,0.6666666666666666,,16.0,2.475,2.4210526315789473,,7.0,8.258064516129032,8.862068965517242,2.466666666666667,1.5555555555555556,0.75,0.5,12.25,1.0,1.2222222222222223,,1.0833333333333333,1.5,1.0,1.9411764705882353,3.0,1.0,,1.2,41.666666666666664,6.6,0.0,3.5,1.8571428571428572,2.6315789473684212,,1.875,2.4166666666666665,5.0,1.2,2.3636363636363638,1.8333333333333333,2.0,7.461538461538462,0.0,1.6666666666666667,13.0,0.0,4.153846153846154,7.0
Avg. number of edges with unknown surface,140.9,140.16,122.0,,125.5625,,154.0,99.0,125.8,130.71428571428572,133.71428571428572,130.4,,130.625,133.3125,140.57142857142858,122.29411764705883,137.42857142857142,127.94736842105263,149.0,126.5,133.85,,147.58333333333334,112.5,129.6,135.78048780487805,101.16666666666667,109.35714285714286,120.55555555555556,146.30769230769232,125.17391304347827,94.5,143.0,,136.66666666666666,119.75,120.5,71.0,,107.0,104.0,116.0,114.5,125.1,141.57142857142858,138.0,119.33333333333333,131.2,68.0,133.55555555555554,120.6875,122.71428571428571,109.28571428571429,107.33333333333333,,120.0,125.5,130.31578947368422,,109.0,141.93548387096774,144.75862068965517,137.33333333333334,126.66666666666667,121.5,115.63636363636364,134.75,103.0,147.16666666666666,,115.08333333333333,139.75,110.0,141.47058823529412,98.5,141.30769230769232,,112.4,110.66666666666667,105.6,85.0,78.0,135.92857142857142,132.26315789473685,,118.625,138.41666666666666,119.0,113.13333333333334,140.0,135.16666666666666,131.0,118.53846153846153,120.0,135.13333333333333,97.0,104.0,126.15384615384616,132.0
