,"(16.443447207730436, 48.25007550797526)","(16.353312907531738, 48.156428907795)","(16.380436907591758, 48.16821060781559)","(16.47524410780097, 48.23643310794278)","(16.445702807736403, 48.15301310777529)","(16.368843307565655, 48.20433550789153)","(16.40367340764266, 48.22140610792185)","(16.253945507310487, 48.20105010790031)","(16.405046007645307, 48.25367790798799)","(16.400306307636036, 48.140493807755746)","(16.384675207601315, 48.15072200777897)","(16.26248290733037, 48.13292610775872)","(16.40444240764465, 48.19675190787102)","(16.37813870758685, 48.148956507776205)","(16.289856907390963, 48.151807807794036)","(16.464780107778022, 48.216526607903326)","(16.40294290764141, 48.188088707853424)","(16.373668807576962, 48.147750607774356)","(16.471234207791944, 48.250879907973)","(16.2408277072819, 48.158428807814225)"
Elapsed time,10.105167865753174,8.401942253112793,15.914565563201904,6.689983606338501,9.851797103881836,21.39893364906311,7.623075723648071,5.4066972732543945,5.638185739517212,8.311877250671387,9.397582530975342,3.526834726333618,6.6420958042144775,9.400460481643677,9.601948738098145,7.881993055343628,12.47027039527893,9.988730430603027,3.2950661182403564,1.654054880142212
Number of paths,3.0,5.0,7.0,2.0,0.0,9.0,1.0,1.0,2.0,5.0,2.0,4.0,5.0,5.0,3.0,1.0,4.0,2.0,1.0,0.0
Average paths badness,62.70713610582667,85.57067644644994,76.4344208784509,111.97982854033899,0.0,48.259073761825476,97.08217959181184,59.831395162435,45.06231517211336,102.6906615398826,94.43277278287269,54.162746887043795,38.083081027278425,90.45303524458231,83.23305063353655,96.20274482073364,43.45710128638416,102.37287274792288,61.73322110123081,0.0
Avg. number of stoplights,17.0,4.2,11.714285714285714,3.0,0.0,30.88888888888889,8.0,10.0,13.5,7.4,2.0,16.25,18.8,7.2,4.0,0.0,19.75,1.0,17.0,0.0
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avg. number of paved edges,42.666666666666664,50.8,41.857142857142854,9.5,0.0,67.33333333333333,41.0,38.0,75.0,18.2,20.5,51.25,82.8,25.8,36.333333333333336,14.0,74.75,21.0,39.0,0.0
Avg. number of unpaved edges,0.0,6.0,0.0,0.5,0.0,0.0,6.0,0.0,0.0,0.4,1.0,0.0,0.2,0.0,0.0,0.0,1.25,0.5,0.0,0.0
Avg. number of edges with unknown surface,31.0,64.0,53.285714285714285,38.5,0.0,49.55555555555556,60.0,38.0,48.0,49.8,54.0,47.5,38.4,47.0,53.0,28.0,46.5,49.5,30.0,0.0
