,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,17.644983768463135,6.617105484008789,33.99553298950195,17.410889148712158,10.123136281967163,22.69570541381836,6.753114700317383,22.057190895080566,39.64138340950012,17.31709885597229
Number of paths,8.0,4.0,5.0,5.0,2.0,2.0,0.0,14.0,18.0,2.0
Average paths badness,55.55753523253361,18.724128265305353,7.791860227001598,3.4640852432943574,58.52954521258471,11.745554179927694,,14.689830583098878,48.136354262480886,31.573790899371488
Avg. number of stoplights,16.375,4.0,4.4,2.4,12.0,6.0,,4.714285714285714,11.944444444444445,12.5
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Avg. number of paved edges,83.375,33.5,29.6,11.4,72.5,13.5,,21.571428571428573,41.833333333333336,49.0
Avg. number of unpaved edges,0.0,0.5,0.0,0.6,0.0,3.0,,0.14285714285714285,0.1111111111111111,2.5
Avg. number of edges with unknown surface,39.375,40.0,50.2,34.8,51.0,33.0,,45.07142857142857,52.72222222222222,56.5
