,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,121.30275702476501,69.83992671966553,86.99839425086975,26.679534196853638,67.49417781829834,22.832722187042236,41.53953170776367,42.24216341972351,138.20661401748657,86.60877680778503
Number of paths,7.0,7.0,4.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0
Average paths badness,173.35774719200967,242.04234081265582,197.41716278772356,,,,242.76586762340776,189.4089085770811,160.2801671499852,132.1197839854667
Avg. number of stoplights,58.57142857142857,30.285714285714285,67.5,,,,43.0,40.0,83.6,61.0
Avg. number of steps,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
Avg. number of paved edges,168.71428571428572,88.85714285714286,145.0,,,,70.0,123.5,183.4,192.0
Avg. number of unpaved edges,1.1428571428571428,4.285714285714286,1.0,,,,0.0,0.5,1.0,0.0
Avg. number of edges with unknown surface,128.57142857142858,120.57142857142857,141.0,,,,91.0,115.5,160.4,102.5
