,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,5.0143141746521,1.0,10.333333333333332,0.0,45.69047619047619,0.8571428571428571,45.07142857142857,69.50723181523888
