,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,11.638411440849303,5.92,10.583969994479414,0.0,36.92730552400019,1.2198376287371415,44.88969954286612,41.81110765213209
