,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,6.310393400192261,3.07,14.617993510895662,0.0,35.54171665374408,1.1497831918513906,45.13446227399155,1511.9165981313135
