,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,11.766489396095276,7.25,10.657433814681903,0.0,37.190007788291815,1.1681036295008533,44.3605851161148,42.45375529448496
