,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,33.27571249008179,19.603748559951782,31.46669626235962,8.737475872039795,12.118710041046143,5.4341139793396,15.821623802185059,17.054753303527832,46.55499577522278,16.027812004089355
Number of paths,5.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0
Average paths badness,0.0,0.0,,,,,0.0,0.0,0.0,
Avg. number of stoplights,42.8,15.75,,,,,28.0,23.5,33.833333333333336,
Avg. number of steps,0.0,0.0,,,,,0.0,0.0,0.0,
Avg. number of paved edges,129.8,51.25,,,,,52.5,54.0,99.83333333333333,
Avg. number of unpaved edges,1.4,2.5,,,,,0.5,1.25,1.1666666666666667,
Avg. number of edges with unknown surface,74.4,89.0,,,,,79.5,84.25,99.33333333333333,
