,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,51.71761655807495,29.191673517227173,48.22574591636658,9.416870594024658,17.600085020065308,9.402265071868896,25.312816619873047,29.26329493522644,80.64795231819153,27.591713428497314
Number of paths,10.0,14.0,2.0,1.0,1.0,0.0,1.0,11.0,9.0,0.0
Average paths badness,147.39940365618259,120.23925790666388,42.52699400297297,77.92485156847215,39.376573439734784,,31.411651399746916,78.60138582747112,82.88278933201461,
Avg. number of stoplights,32.0,17.071428571428573,15.5,14.0,16.0,,9.0,17.727272727272727,22.77777777777778,
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
Avg. number of paved edges,123.2,58.785714285714285,79.0,25.0,94.0,,26.0,54.90909090909091,99.66666666666667,
Avg. number of unpaved edges,1.0,0.7142857142857143,1.0,0.0,0.0,,0.0,0.7272727272727273,3.7777777777777777,
Avg. number of edges with unknown surface,86.9,78.0,112.0,68.0,89.0,,80.0,91.27272727272727,104.22222222222223,
