,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,45.01899687051773,1.2,50.21212121212122,0.0,120.4621212121212,2.583333333333333,125.5909090909091,214.55520386982292
