,"(16.443447207730436, 48.25007550797526)","(16.353312907531738, 48.156428907795)","(16.380436907591758, 48.16821060781559)","(16.47524410780097, 48.23643310794278)","(16.445702807736403, 48.15301310777529)","(16.368843307565655, 48.20433550789153)","(16.40367340764266, 48.22140610792185)","(16.253945507310487, 48.20105010790031)","(16.405046007645307, 48.25367790798799)","(16.400306307636036, 48.140493807755746)","(16.384675207601315, 48.15072200777897)","(16.26248290733037, 48.13292610775872)","(16.40444240764465, 48.19675190787102)","(16.37813870758685, 48.148956507776205)","(16.289856907390963, 48.151807807794036)","(16.464780107778022, 48.216526607903326)","(16.40294290764141, 48.188088707853424)","(16.373668807576962, 48.147750607774356)","(16.471234207791944, 48.250879907973)","(16.2408277072819, 48.158428807814225)"
Elapsed time,12.280975818634033,9.758914947509766,20.5479998588562,6.927826642990112,11.486781120300293,28.272519826889038,9.228341817855835,5.7810118198394775,6.089502573013306,18.174642086029053,10.314629316329956,6.1007184982299805,9.984968900680542,13.78787088394165,17.007147073745728,8.417703628540039,13.428868770599365,21.198246717453003,5.186412811279297,1.7521541118621826
Number of paths,4.0,2.0,13.0,2.0,0.0,14.0,4.0,2.0,1.0,9.0,1.0,2.0,6.0,6.0,6.0,2.0,6.0,1.0,0.0,0.0
Average paths badness,1443.5524599285973,1565.421381919352,1488.0218044109924,1583.840874453093,,1428.9555820965531,1485.2982433249051,1541.8154445682694,1515.9136108345174,1515.3600455487306,1587.40335621962,1503.4895321610056,1490.8274184040445,1555.2341611674772,1539.4030888998952,1557.4075417419667,1432.1127511058573,1527.215832545391,,
Avg. number of stoplights,18.0,9.0,20.692307692307693,3.0,,28.785714285714285,21.25,7.0,16.0,12.777777777777779,0.0,16.0,19.833333333333332,9.666666666666666,13.0,7.5,25.666666666666668,19.0,,
Avg. number of steps,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Avg. number of paved edges,37.25,48.5,42.30769230769231,9.5,,73.07142857142857,45.0,31.0,73.0,19.555555555555557,14.0,32.0,81.66666666666667,23.833333333333332,43.666666666666664,11.5,63.833333333333336,18.0,,
Avg. number of unpaved edges,0.75,7.0,0.07692307692307693,0.5,,0.0,0.0,0.5,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.8333333333333334,0.0,,
Avg. number of edges with unknown surface,40.0,71.5,48.38461538461539,39.5,,46.785714285714285,58.25,35.0,52.0,47.888888888888886,55.0,54.0,36.0,48.833333333333336,59.833333333333336,36.0,42.833333333333336,62.0,,
