,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,151.26973605155945,89.46541810035706,118.07569217681885,35.34906339645386,90.00506281852722,30.385318279266357,54.04271197319031,61.84194898605347,186.19469356536865,112.03945994377136
Number of paths,12.0,8.0,11.0,0.0,1.0,0.0,3.0,5.0,9.0,5.0
Average paths badness,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
Avg. number of stoplights,65.33333333333333,22.125,64.36363636363636,,16.0,,27.0,36.4,72.88888888888889,57.4
Avg. number of steps,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
Avg. number of paved edges,176.0,79.5,144.0,,42.0,,59.666666666666664,118.6,167.55555555555554,165.2
Avg. number of unpaved edges,1.1666666666666667,6.25,1.1818181818181819,,2.0,,0.6666666666666666,1.0,2.7777777777777777,1.0
Avg. number of edges with unknown surface,127.5,128.625,134.36363636363637,,99.0,,102.0,121.6,148.11111111111111,114.4
