,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,119.08285109996795,2.8,57.72345238095238,0.0,147.91000000000003,2.1290476190476193,131.27416666666667,222.50714375776656
