,0.5,0.55,0.6000000000000001,0.6500000000000001,0.7000000000000002,0.7500000000000002,0.8000000000000003,0.8500000000000003,0.9000000000000004,0.9500000000000004,1.0
Elapsed time,129.11263036727905,159.27447414398193,148.46216893196106,130.87222695350647,125.3245244026184,138.6516075134277,142.71203517913818,115.8770625591278,172.47419619560242,331.97466826438904,1033.7253487110138
Number of paths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,39.0,284.0
Average paths badness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4377.478350660065,4415.376862887658,4373.338651102956,4322.139773226763
