,"(16.347453307518535, 48.175795107835704)","(16.306063307426022, 48.2244710079415)","(16.33485990749046, 48.18647560785937)","(16.437321207717943, 48.14339110775662)","(16.37543190758027, 48.202225407886274)","(16.434274407709545, 48.29484480806843)","(16.437110507717232, 48.17172900781501)","(16.416814407671126, 48.274647908029436)","(16.288538207387315, 48.206792507907494)","(16.267663107341004, 48.19985460789603)","(16.28567970738132, 48.18042720785359)","(16.360847207548247, 48.175038007832306)","(16.44943960774359, 48.259830907994434)","(16.40084560763678, 48.18658450785059)","(16.40840850765365, 48.174642407824976)","(16.35558860753663, 48.170731407824185)","(16.389733807611982, 48.20210890788408)","(16.38428960760046, 48.15096760777953)","(16.30895190743317, 48.168466307825774)","(16.254420307312014, 48.166939907829956)","(16.418660907676387, 48.17176520781766)","(16.387026507606336, 48.17064930781968)","(16.440134407724052, 48.156791007783816)","(16.36790500756398, 48.16787110781657)","(16.398927107632137, 48.222284807924325)","(16.431230807704235, 48.16946280781115)","(16.33719610749572, 48.18101590784784)","(16.42463440768895, 48.23481820794651)","(16.36013000754578, 48.24706800798062)","(16.24943910730087, 48.17221720784152)","(16.307113907428903, 48.18363040785731)","(16.38377460759882, 48.198342407877156)","(16.32910710747669, 48.260926208013345)","(16.380290907591416, 48.16932290781788)","(16.40939620765441, 48.294506808071226)","(16.289872507390918, 48.15815690780712)","(16.348906007520995, 48.236968507961386)","(16.376775107582805, 48.239098307961946)","(16.473865807798138, 48.21496860789885)","(16.40338170764132, 48.276493808035084)","(16.45054950774639, 48.2305831079342)","(16.448025507740535, 48.25342910798151)","(16.377539407584408, 48.24667230797739)","(16.39105240761417, 48.26161610800627)","(16.38174370759429, 48.20093200788277)","(16.26822020734257, 48.17616080784712)","(16.338922207499166, 48.21160120791056)","(16.328073107475912, 48.14249660776969)","(16.352760007529817, 48.216712007919206)","(16.419713507677553, 48.27477920802929)","(16.304270707422834, 48.16327720781576)","(16.361301807548948, 48.20166380788706)","(16.30515160742479, 48.16333350781572)","(16.281824507371912, 48.23978930797632)","(16.472191807794022, 48.25432770797996)","(16.41300360766267, 48.275526708031755)","(16.302961707418415, 48.271770908039194)","(16.31810980745326, 48.18779810786438)","(16.29810780740879, 48.19116050787401)","(16.432650307705984, 48.292508408063874)","(16.453671207753356, 48.22508010792246)","(16.303521507420896, 48.18534600786132)","(16.303477507420798, 48.18540590786144)","(16.392242307617607, 48.19658450787239)","(16.361339807549243, 48.184043007850796)","(16.387175907606675, 48.168512707815275)","(16.369804907567584, 48.22019260792403)","(16.32141420745986, 48.24319770797795)","(16.461742307771313, 48.21590190790248)","(16.369208807566515, 48.19875060787998)","(16.459279507765316, 48.265216608004145)","(16.464974407778012, 48.25755200798759)","(16.29623510740513, 48.15133290779218)","(16.433354607708605, 48.20344400788079)","(16.365408807558428, 48.16885620781896)","(16.461068307769526, 48.24373300795974)","(16.300076307412983, 48.20525760790279)","(16.43409200770916, 48.29397760806669)","(16.428925907699206, 48.16177300779562)","(16.43760660771694, 48.29423020806671)","(16.227661407251816, 48.21303440792849)","(16.44691030773792, 48.26513590800571)","(16.493298107840932, 48.233289307933795)","(16.397329807629394, 48.14547090776641)","(16.271088607348624, 48.199823707895504)","(16.435521607713856, 48.15607770778301)","(16.34429070751064, 48.244449007977394)","(16.364019407555453, 48.158711807798234)","(16.43637940771421, 48.295336308069146)","(16.35759750754008, 48.252100407991314)","(16.319133107455844, 48.16180730781071)","(16.29836180740987, 48.150137807789434)","(16.283564407376865, 48.161096907814006)","(16.28115910737033, 48.2468317079909)","(16.452980707751315, 48.27022190801528)","(16.30823220743085, 48.22332590793887)","(16.20863000720961, 48.20193670790818)","(16.46105680776956, 48.237765707947496)","(16.307887407429877, 48.23792730796895)","(16.346175007516113, 48.13679910775549)"
Elapsed time,9.558726072311401,13.129332780838013,18.316585063934326,7.793471097946167,27.863704919815063,2.517045497894287,3.405773639678955,5.768604040145874,13.266290664672852,9.755994081497192,10.64353609085083,22.227391004562378,12.745513439178467,16.248108625411987,11.54010534286499,19.413136959075928,21.90908145904541,14.072073221206665,13.183420181274414,1.9131429195404053,8.596708536148071,18.77549934387207,11.133656024932861,30.536213874816895,11.735610961914062,9.066774606704712,17.374783992767334,4.0176074504852295,10.54143214225769,4.152488708496094,7.641368389129639,25.3290593624115,1.7638864517211914,22.6773419380188,2.5416557788848877,16.09200668334961,16.40892243385315,9.310750007629395,3.6043083667755127,13.67795181274414,9.956335544586182,13.4311842918396,3.608448028564453,9.223992824554443,26.443220853805542,6.500517845153809,18.46062970161438,7.91985011100769,21.22734785079956,6.329681396484375,10.936055660247803,29.583420991897583,12.876130819320679,5.156454801559448,2.4736173152923584,5.708774089813232,1.2716422080993652,6.078158378601074,9.665802001953125,2.631054162979126,4.770897388458252,11.281818628311157,9.259397983551025,21.338974475860596,29.88699722290039,18.116124391555786,12.01454758644104,12.164214849472046,7.594560146331787,23.949061632156372,4.4693443775177,7.042737007141113,14.561784744262695,1.0178463459014893,26.00002646446228,5.451924562454224,9.116241931915283,2.2511229515075684,12.84538984298706,1.8090684413909912,4.837547540664673,12.687041997909546,3.3275482654571533,12.509261846542358,11.941503286361694,7.377765417098999,9.36356520652771,17.596981287002563,2.1378026008605957,6.129369497299194,11.18485689163208,18.79807710647583,10.347575426101685,4.190109968185425,5.569401025772095,11.095502138137817,2.024716377258301,6.164327383041382,10.50645399093628,8.402986526489258
Number of paths,0.0,17.0,9.0,1.0,19.0,0.0,1.0,2.0,10.0,5.0,7.0,19.0,17.0,4.0,3.0,15.0,6.0,6.0,6.0,0.0,1.0,22.0,3.0,30.0,4.0,1.0,14.0,0.0,10.0,0.0,1.0,20.0,0.0,17.0,0.0,13.0,18.0,1.0,1.0,1.0,6.0,6.0,2.0,4.0,18.0,13.0,17.0,4.0,20.0,1.0,8.0,21.0,9.0,3.0,1.0,2.0,0.0,7.0,6.0,0.0,2.0,6.0,6.0,12.0,23.0,12.0,5.0,12.0,4.0,19.0,2.0,5.0,10.0,0.0,5.0,1.0,7.0,0.0,2.0,0.0,3.0,8.0,1.0,4.0,16.0,3.0,16.0,2.0,0.0,2.0,9.0,17.0,7.0,2.0,8.0,8.0,0.0,2.0,5.0,0.0
Average paths badness,,76.06667917562139,54.7012458279297,110.15608206912202,30.760532489545863,,77.05519779158112,104.53972765439539,89.65197579108454,94.05598212639416,85.99677620741919,72.54634057930295,84.7467480466729,52.81142853109304,66.6545834542879,73.81412299129303,35.136703222566666,92.78750172773925,73.161173690599,,61.81684765478985,67.20784231498101,96.4014932832227,73.68400198242018,72.80729548780505,58.15687066188639,52.326892856161784,,46.480180072401346,,101.13376568405965,43.308216975217555,,76.49571281924968,,83.81702116701196,49.892578970709714,39.61915064763434,97.73053649363192,87.50436306890788,76.3815659968559,83.41647205395672,49.3961405343025,54.72195838341054,41.53637187798136,97.10259410803184,54.31013046791165,95.84245958553038,51.564427394804355,67.71267121484652,82.70559471058414,44.20218659712174,76.14462350457445,126.48566599170984,72.78341127821295,90.13463206866163,,60.68231821142763,62.97179881158005,,93.44413679572153,97.61560379541545,79.87187265880114,43.61779251527302,61.70490450663965,78.48055671698073,40.037261951499204,81.61318474255359,103.35732035070373,49.16382584971751,91.55234390541636,93.72909766292778,63.809950692847906,,77.62165919444979,72.86436320476241,84.55594355427755,,88.49223814669267,,102.90010221121672,97.7449654339008,109.61047609348498,96.42071288031411,96.46455473688536,103.66922455713666,62.04424911914447,79.45896208545992,,37.70332970720301,61.18853173663633,69.502284036783,100.33617206098812,140.43613324273747,76.7457373306072,80.52633620218535,,104.39619755544709,78.36256847462846,
Avg. number of stoplights,,11.764705882352942,30.22222222222222,0.0,30.526315789473685,,6.0,4.0,3.5,9.4,6.142857142857143,15.526315789473685,14.411764705882353,30.0,11.0,14.8,27.166666666666668,3.3333333333333335,6.5,,9.0,12.272727272727273,8.0,10.966666666666667,11.0,9.0,21.357142857142858,,6.4,,7.0,24.65,,16.941176470588236,,7.615384615384615,12.722222222222221,17.0,0.0,14.0,15.333333333333334,14.333333333333334,25.0,9.25,21.0,0.46153846153846156,23.176470588235293,17.0,20.9,21.0,9.875,24.476190476190474,12.0,0.0,15.0,14.0,,28.142857142857142,11.0,,7.5,10.666666666666666,14.166666666666666,28.333333333333332,14.521739130434783,19.583333333333332,18.6,12.666666666666666,9.5,26.63157894736842,16.0,12.2,15.9,,13.0,11.0,9.285714285714286,,7.0,,0.6666666666666666,14.75,0.0,7.75,3.1875,0.6666666666666666,11.3125,8.0,,15.0,19.444444444444443,16.58823529411765,5.285714285714286,0.0,15.5,10.875,,14.5,3.6,
Avg. number of steps,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Avg. number of paved edges,,35.35294117647059,55.44444444444444,12.0,81.94736842105263,,45.0,13.0,22.5,21.0,23.0,47.421052631578945,29.11764705882353,72.25,42.333333333333336,46.4,85.83333333333333,25.5,36.5,,53.0,45.13636363636363,12.666666666666666,44.56666666666667,44.0,52.0,60.357142857142854,,52.6,,18.0,78.75,,43.23529411764706,,28.76923076923077,60.05555555555556,61.0,26.0,28.0,30.0,25.833333333333332,73.5,54.0,84.22222222222223,18.923076923076923,49.1764705882353,30.75,61.35,35.0,32.0,66.66666666666667,37.22222222222222,8.666666666666666,39.0,18.5,,45.714285714285715,40.5,,21.0,25.833333333333332,37.166666666666664,82.08333333333333,52.43478260869565,44.666666666666664,62.2,32.75,20.75,69.57894736842105,22.5,19.8,46.5,,47.4,35.0,28.285714285714285,,14.5,,14.666666666666666,20.25,7.0,21.0,18.125,15.333333333333334,49.75,45.0,,73.0,52.44444444444444,43.470588235294116,20.0,4.0,27.0,27.625,,17.5,22.4,
Avg. number of unpaved edges,,0.0,0.0,0.0,0.0,,1.0,0.0,0.9,0.0,1.0,0.3157894736842105,0.5294117647058824,1.0,0.0,0.26666666666666666,0.16666666666666666,0.3333333333333333,3.5,,0.0,0.36363636363636365,1.0,0.8333333333333334,0.75,1.0,0.21428571428571427,,0.0,,3.0,0.1,,0.17647058823529413,,0.23076923076923078,0.3888888888888889,0.0,1.0,1.0,0.16666666666666666,0.0,0.5,0.5,0.7777777777777778,0.6153846153846154,0.29411764705882354,0.75,0.0,0.0,1.375,0.0,0.6666666666666666,7.333333333333333,0.0,0.0,,1.0,0.16666666666666666,,0.0,7.166666666666667,7.5,0.75,0.17391304347826086,0.08333333333333333,0.4,0.5,0.5,0.05263157894736842,0.0,0.0,0.4,,3.0,0.0,0.42857142857142855,,0.0,,0.0,0.0,0.0,0.0,0.8125,2.0,0.3125,1.0,,0.0,0.1111111111111111,1.1176470588235294,3.142857142857143,8.5,0.0,0.125,,0.0,0.6,
Avg. number of edges with unknown surface,,51.294117647058826,42.55555555555556,49.0,35.73684210526316,,45.0,49.0,43.9,45.0,44.57142857142857,52.05263157894737,36.529411764705884,47.75,39.666666666666664,55.13333333333333,33.833333333333336,49.5,45.5,,42.0,49.54545454545455,43.0,55.6,49.25,41.0,40.214285714285715,,28.1,,50.0,38.7,,54.94117647058823,,51.92307692307692,32.44444444444444,35.0,41.0,48.0,39.666666666666664,33.0,35.5,45.5,37.611111111111114,48.76923076923077,40.64705882352941,49.75,51.7,20.0,56.625,45.80952380952381,50.22222222222222,27.666666666666668,24.0,40.0,,36.714285714285715,37.666666666666664,,48.0,44.5,39.833333333333336,37.916666666666664,49.26086956521739,48.083333333333336,29.4,35.5,44.0,59.36842105263158,31.0,37.0,47.3,,54.0,40.0,43.285714285714285,,32.0,,33.333333333333336,41.375,48.0,43.25,39.9375,40.666666666666664,32.5625,49.0,,25.0,51.55555555555556,43.05882352941177,49.42857142857143,47.0,34.375,53.875,,48.0,38.2,
