,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,116.99004030942916,5.88,51.995904789783665,0.0,130.81019469937098,2.685853071120486,120.70631017093073,206.94757605253068
