,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,120.5240721487999,5.77,37.224669685994876,0.0,116.0806970328822,3.596826830402958,126.0554737972971,161.1803672238228
