,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,22.939528465270996,8.055534601211548,44.53744316101074,20.446570873260498,14.185786962509155,28.909376621246338,9.351012468338013,28.890714168548584,46.23482131958008,21.06422472000122
Number of paths,10.0,4.0,6.0,6.0,2.0,2.0,0.0,14.0,21.0,2.0
Average paths badness,55.2319587832777,18.724128265305353,7.224532095509251,9.534270911230578,58.52954521258471,11.745554179927694,,14.689830583098878,46.63736770135641,31.573790899371488
Avg. number of stoplights,15.8,4.0,4.333333333333333,3.3333333333333335,12.0,6.0,,4.714285714285714,11.666666666666666,12.5
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Avg. number of paved edges,83.3,33.5,27.666666666666668,10.666666666666666,72.5,13.5,,21.571428571428573,42.142857142857146,49.0
Avg. number of unpaved edges,0.0,0.5,0.0,0.6666666666666666,0.0,3.0,,0.14285714285714285,0.09523809523809523,2.5
Avg. number of edges with unknown surface,36.6,40.0,48.333333333333336,37.333333333333336,51.0,33.0,,45.07142857142857,53.57142857142857,56.5
