,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,3.7573611736297607,1.3455374240875244,8.949111461639404,2.492703914642334,3.388709783554077,3.9599714279174805,2.5206832885742188,7.906956434249878,5.0648558139801025,3.0190951824188232
Number of paths,8.0,3.0,14.0,2.0,7.0,22.0,0.0,14.0,17.0,12.0
Average paths badness,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Avg. number of stoplights,4.5,4.333333333333333,4.785714285714286,2.0,0.5714285714285714,0.0,,0.2857142857142857,6.647058823529412,4.333333333333333
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Avg. number of paved edges,35.75,16.0,12.0,5.0,23.285714285714285,6.0,,13.857142857142858,17.764705882352942,21.666666666666668
Avg. number of unpaved edges,0.0,0.6666666666666666,0.0,0.0,0.0,0.4090909090909091,,3.642857142857143,0.0,0.0
Avg. number of edges with unknown surface,21.625,16.666666666666668,26.928571428571427,20.5,24.0,15.227272727272727,,27.0,23.11764705882353,31.833333333333332
