,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,33.83796954154968,22.066501140594482,32.42610716819763,9.810044288635254,12.998281717300415,5.793792009353638,16.496894598007202,18.890153884887695,49.83985757827759,15.777705907821655
Number of paths,5.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0
Average paths badness,0.0,0.0,,,,,0.0,0.0,0.0,
Avg. number of stoplights,42.8,15.2,,,,,28.0,27.0,33.2,
Avg. number of steps,0.0,0.0,,,,,0.0,0.0,0.0,
Avg. number of paved edges,129.8,50.6,,,,,52.5,59.2,101.2,
Avg. number of unpaved edges,1.4,2.0,,,,,0.5,1.0,1.2,
Avg. number of edges with unknown surface,74.4,89.0,,,,,79.5,84.8,99.6,
