,Neutral,Avoid,Paved,Mean,Mean Change
0.5,40.51915764808655,40.51915764808655,40.437628984451294,40.491981426874794,
0.55,54.96401023864746,54.96401023864746,50.36199712753296,53.43000586827596,12.938024441401168
0.6000000000000001,59.55009341239929,59.55009341239929,56.380372524261475,58.49351978302002,5.063513914744057
0.6500000000000001,57.29056239128113,57.29056239128113,54.87082386016846,56.48398288091024,-2.0095369021097795
0.7000000000000002,50.06194472312927,50.06194472312927,53.143765926361084,51.08921845753988,-5.394764423370361
0.7500000000000002,50.35422968864441,50.35422968864441,54.152422189712524,51.620293855667114,0.5310753981272356
0.8000000000000003,51.25413227081299,51.25413227081299,52.15353536605835,51.55393330256144,-0.06636055310567457
0.8500000000000003,65.31738615036011,65.31738615036011,64.72533202171326,65.12003477414449,13.566101471583046
0.9000000000000004,80.40692782402039,80.40692782402039,81.89002013206482,80.90129192670186,15.781257152557373
0.9500000000000004,138.49919843673706,138.49919843673706,142.61826491355896,139.8722205956777,58.970928668975844
1.0,92.66630339622498,92.66630339622498,99.36358308792114,94.8987299601237,-44.973490635554
