,0.5,0.55,0.6000000000000001,0.6500000000000001,0.7000000000000002,0.7500000000000002,0.8000000000000003,0.8500000000000003,0.9000000000000004,0.9500000000000004,1.0
Elapsed time,20.781376600265503,22.733227491378784,25.264743089675903,22.161871194839478,21.158955335617065,21.294066667556763,19.14974880218506,27.492692708969116,44.945921182632446,102.72137594223022,73.93077325820923
Number of paths,2.0,5.0,3.0,1.0,2.0,2.0,3.0,7.0,15.0,81.0,60.0
Average paths badness,1414.6763149060057,1417.6857807264491,1438.8521718858171,1460.2329030561277,1473.9051441883757,1473.9051441883757,1467.5705834131493,1429.6655347054968,1435.259125175939,1447.0570637118162,1439.841703155045
