,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,41.332016706466675,22.41070580482483,31.422027587890625,9.067927598953247,12.542282581329346,4.193206071853638,19.465584754943848,17.177220821380615,58.345782995224,19.152182579040527
Number of paths,10.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0
Average paths badness,84.05651073744393,166.89438800509893,,,,,,158.14252143440353,132.20467508413944,
Avg. number of stoplights,43.1,15.666666666666666,,,,,,25.666666666666668,29.5,
Avg. number of steps,0.0,0.0,,,,,,0.0,0.0,
Avg. number of paved edges,135.7,55.5,,,,,,62.666666666666664,102.33333333333333,
Avg. number of unpaved edges,0.6,4.5,,,,,,0.3333333333333333,0.6666666666666666,
Avg. number of edges with unknown surface,71.6,84.33333333333333,,,,,,82.66666666666667,97.83333333333333,
