,"(16.347453307518535, 48.175795107835704)","(16.306063307426022, 48.2244710079415)","(16.33485990749046, 48.18647560785937)","(16.437321207717943, 48.14339110775662)","(16.37543190758027, 48.202225407886274)","(16.434274407709545, 48.29484480806843)","(16.437110507717232, 48.17172900781501)","(16.416814407671126, 48.274647908029436)","(16.288538207387315, 48.206792507907494)","(16.267663107341004, 48.19985460789603)","(16.28567970738132, 48.18042720785359)","(16.360847207548247, 48.175038007832306)","(16.44943960774359, 48.259830907994434)","(16.40084560763678, 48.18658450785059)","(16.40840850765365, 48.174642407824976)","(16.35558860753663, 48.170731407824185)","(16.389733807611982, 48.20210890788408)","(16.38428960760046, 48.15096760777953)","(16.30895190743317, 48.168466307825774)","(16.254420307312014, 48.166939907829956)","(16.418660907676387, 48.17176520781766)","(16.387026507606336, 48.17064930781968)","(16.440134407724052, 48.156791007783816)","(16.36790500756398, 48.16787110781657)","(16.398927107632137, 48.222284807924325)","(16.431230807704235, 48.16946280781115)","(16.33719610749572, 48.18101590784784)","(16.42463440768895, 48.23481820794651)","(16.36013000754578, 48.24706800798062)","(16.24943910730087, 48.17221720784152)","(16.307113907428903, 48.18363040785731)","(16.38377460759882, 48.198342407877156)","(16.32910710747669, 48.260926208013345)","(16.380290907591416, 48.16932290781788)","(16.40939620765441, 48.294506808071226)","(16.289872507390918, 48.15815690780712)","(16.348906007520995, 48.236968507961386)","(16.376775107582805, 48.239098307961946)","(16.473865807798138, 48.21496860789885)","(16.40338170764132, 48.276493808035084)","(16.45054950774639, 48.2305831079342)","(16.448025507740535, 48.25342910798151)","(16.377539407584408, 48.24667230797739)","(16.39105240761417, 48.26161610800627)","(16.38174370759429, 48.20093200788277)","(16.26822020734257, 48.17616080784712)","(16.338922207499166, 48.21160120791056)","(16.328073107475912, 48.14249660776969)","(16.352760007529817, 48.216712007919206)","(16.419713507677553, 48.27477920802929)","(16.304270707422834, 48.16327720781576)","(16.361301807548948, 48.20166380788706)","(16.30515160742479, 48.16333350781572)","(16.281824507371912, 48.23978930797632)","(16.472191807794022, 48.25432770797996)","(16.41300360766267, 48.275526708031755)","(16.302961707418415, 48.271770908039194)","(16.31810980745326, 48.18779810786438)","(16.29810780740879, 48.19116050787401)","(16.432650307705984, 48.292508408063874)","(16.453671207753356, 48.22508010792246)","(16.303521507420896, 48.18534600786132)","(16.303477507420798, 48.18540590786144)","(16.392242307617607, 48.19658450787239)","(16.361339807549243, 48.184043007850796)","(16.387175907606675, 48.168512707815275)","(16.369804907567584, 48.22019260792403)","(16.32141420745986, 48.24319770797795)","(16.461742307771313, 48.21590190790248)","(16.369208807566515, 48.19875060787998)","(16.459279507765316, 48.265216608004145)","(16.464974407778012, 48.25755200798759)","(16.29623510740513, 48.15133290779218)","(16.433354607708605, 48.20344400788079)","(16.365408807558428, 48.16885620781896)","(16.461068307769526, 48.24373300795974)","(16.300076307412983, 48.20525760790279)","(16.43409200770916, 48.29397760806669)","(16.428925907699206, 48.16177300779562)","(16.43760660771694, 48.29423020806671)","(16.227661407251816, 48.21303440792849)","(16.44691030773792, 48.26513590800571)","(16.493298107840932, 48.233289307933795)","(16.397329807629394, 48.14547090776641)","(16.271088607348624, 48.199823707895504)","(16.435521607713856, 48.15607770778301)","(16.34429070751064, 48.244449007977394)","(16.364019407555453, 48.158711807798234)","(16.43637940771421, 48.295336308069146)","(16.35759750754008, 48.252100407991314)","(16.319133107455844, 48.16180730781071)","(16.29836180740987, 48.150137807789434)","(16.283564407376865, 48.161096907814006)","(16.28115910737033, 48.2468317079909)","(16.452980707751315, 48.27022190801528)","(16.30823220743085, 48.22332590793887)","(16.20863000720961, 48.20193670790818)","(16.46105680776956, 48.237765707947496)","(16.307887407429877, 48.23792730796895)","(16.346175007516113, 48.13679910775549)"
Elapsed time,10.20453143119812,12.245062589645386,20.436476707458496,8.82814645767212,29.865281343460083,2.5939266681671143,3.7984225749969482,6.173791408538818,14.748058319091797,12.008490085601807,12.021465301513672,24.311675786972046,12.81708288192749,18.790518283843994,12.080286502838135,22.50530195236206,23.517017126083374,17.74993658065796,14.391293048858643,3.675671339035034,11.614567995071411,22.523332118988037,12.519439697265625,31.58815097808838,11.623626947402954,9.766914129257202,16.4582736492157,4.095237493515015,11.13380765914917,2.8738765716552734,8.984068632125854,26.102505207061768,1.968670129776001,26.232151985168457,2.7779412269592285,17.29852294921875,18.43891477584839,9.41640043258667,5.249729156494141,15.120966672897339,8.559710264205933,12.805441856384277,3.6134800910949707,9.588568449020386,28.764246702194214,6.690129995346069,19.93581795692444,9.350146055221558,23.034204721450806,5.399941921234131,11.121096849441528,33.19830250740051,13.492969989776611,4.03504490852356,2.736095666885376,8.539490222930908,1.214705467224121,6.4200029373168945,8.192315340042114,2.9768495559692383,5.244862794876099,12.036048173904419,12.057592391967773,22.900676727294922,31.338393449783325,21.017691612243652,12.543514490127563,13.246711015701294,8.433777093887329,25.85876989364624,5.718114137649536,9.575947523117065,16.847244024276733,1.0360419750213623,28.480679988861084,5.558420896530151,10.421998023986816,2.7573611736297607,16.50294780731201,1.7346763610839844,3.4908206462860107,15.213714838027954,2.6900107860565186,12.42377519607544,14.091880083084106,10.676181554794312,12.587307453155518,18.004780769348145,2.0709445476531982,6.1985251903533936,12.145958423614502,19.337721347808838,13.323964834213257,3.2870662212371826,7.751746892929077,14.036938905715942,2.0242810249328613,8.696030139923096,11.592209577560425,9.762710809707642
Number of paths,3.0,13.0,11.0,1.0,16.0,0.0,1.0,2.0,12.0,9.0,5.0,21.0,15.0,6.0,3.0,13.0,10.0,4.0,5.0,0.0,0.0,21.0,1.0,23.0,2.0,2.0,16.0,0.0,7.0,1.0,3.0,22.0,0.0,13.0,0.0,10.0,19.0,1.0,1.0,4.0,5.0,5.0,0.0,4.0,23.0,12.0,24.0,6.0,17.0,1.0,4.0,22.0,7.0,4.0,1.0,2.0,0.0,6.0,4.0,0.0,3.0,6.0,4.0,11.0,19.0,10.0,2.0,13.0,3.0,3.0,0.0,6.0,12.0,0.0,7.0,1.0,11.0,0.0,3.0,0.0,3.0,10.0,0.0,4.0,20.0,2.0,17.0,3.0,0.0,0.0,8.0,17.0,5.0,1.0,9.0,7.0,1.0,2.0,7.0,0.0
Average paths badness,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Avg. number of stoplights,16.333333333333332,10.846153846153847,31.545454545454547,2.0,29.875,,4.0,10.0,1.5833333333333333,6.111111111111111,5.8,12.571428571428571,12.733333333333333,30.5,13.0,14.153846153846153,31.3,4.5,5.0,,,11.523809523809524,8.0,12.130434782608695,15.0,7.5,21.3125,,7.142857142857143,0.0,10.0,24.09090909090909,,19.307692307692307,,9.8,13.052631578947368,17.0,11.0,16.0,15.0,15.2,,11.0,22.043478260869566,0.5,24.125,20.5,22.58823529411765,6.0,10.5,26.772727272727273,10.285714285714286,0.0,15.0,13.0,,27.5,11.5,,7.333333333333333,8.5,12.25,22.545454545454547,17.42105263157895,19.5,21.5,10.384615384615385,9.333333333333334,31.0,,11.166666666666666,15.916666666666666,,11.0,11.0,9.727272727272727,,2.6666666666666665,,0.6666666666666666,15.5,,7.75,3.75,1.0,9.411764705882353,10.333333333333334,,,20.0,15.705882352941176,4.6,0.0,12.88888888888889,9.285714285714286,13.0,14.5,4.428571428571429,
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Avg. number of paved edges,41.0,32.84615384615385,56.54545454545455,9.0,74.1875,,44.0,16.0,18.166666666666668,18.11111111111111,20.4,44.666666666666664,27.733333333333334,69.83333333333333,37.0,42.92307692307692,88.6,28.5,37.4,,,41.666666666666664,6.0,42.95652173913044,47.0,26.5,55.375,,49.857142857142854,3.0,21.0,76.5909090909091,,46.30769230769231,,26.5,53.21052631578947,60.0,21.0,26.0,28.2,26.2,,53.25,81.91304347826087,16.0,43.375,30.666666666666668,65.29411764705883,15.0,28.75,65.13636363636364,36.714285714285715,11.5,39.0,18.0,,45.166666666666664,38.75,,19.666666666666668,22.0,25.5,71.45454545454545,52.26315789473684,43.7,57.0,30.923076923076923,14.0,63.333333333333336,,19.166666666666668,40.25,,41.142857142857146,33.0,28.727272727272727,,12.0,,13.333333333333334,19.9,,23.0,16.0,14.5,43.529411764705884,50.666666666666664,,,44.375,41.23529411764706,24.6,4.0,25.555555555555557,31.571428571428573,15.0,17.5,21.428571428571427,
Avg. number of unpaved edges,0.3333333333333333,0.0,0.0,0.0,0.0,,1.0,1.0,2.3333333333333335,1.5555555555555556,1.4,0.38095238095238093,0.4666666666666667,1.1666666666666667,0.0,0.15384615384615385,0.1,0.25,3.2,,,0.5714285714285714,3.0,0.5217391304347826,0.0,0.5,0.25,,0.0,12.0,3.0,0.22727272727272727,,0.15384615384615385,,0.3,0.3157894736842105,0.0,0.0,1.5,0.0,0.0,,0.0,0.782608695652174,0.6666666666666666,0.625,0.6666666666666666,0.0,0.0,1.5,0.09090909090909091,1.4285714285714286,8.75,0.0,0.5,,1.1666666666666667,0.25,,0.3333333333333333,8.166666666666666,7.5,1.7272727272727273,0.15789473684210525,0.1,0.0,0.5384615384615384,0.6666666666666666,0.0,,0.0,1.0,,2.4285714285714284,0.0,0.18181818181818182,,0.0,,0.0,0.0,,0.0,1.85,1.5,0.35294117647058826,1.3333333333333333,,,0.25,1.3529411764705883,3.6,15.0,0.0,0.0,4.0,0.0,0.5714285714285714,
Avg. number of edges with unknown surface,63.666666666666664,52.23076923076923,44.0,46.0,44.3125,,47.0,38.0,46.5,43.888888888888886,43.4,54.476190476190474,36.13333333333333,50.5,43.0,56.76923076923077,37.9,49.75,46.8,,,51.095238095238095,49.0,57.82608695652174,47.5,35.5,44.625,,26.0,35.0,59.666666666666664,41.13636363636363,,53.07692307692308,,55.3,36.73684210526316,35.0,45.0,46.5,40.6,31.4,,55.5,40.95652173913044,50.25,43.791666666666664,45.0,47.94117647058823,54.0,56.25,47.18181818181818,53.0,33.25,24.0,40.0,,39.0,40.0,,48.0,47.0,45.5,38.18181818181818,53.21052631578947,47.1,32.0,38.46153846153846,45.333333333333336,75.66666666666667,,37.5,52.5,,53.714285714285715,42.0,46.45454545454545,,23.666666666666668,,41.0,41.9,,45.5,39.9,41.5,33.35294117647059,50.0,,,50.375,46.64705882352941,51.4,44.0,37.22222222222222,54.857142857142854,46.0,48.0,35.714285714285715,
