,"(16.347453307518535, 48.175795107835704)","(16.306063307426022, 48.2244710079415)","(16.33485990749046, 48.18647560785937)","(16.437321207717943, 48.14339110775662)","(16.37543190758027, 48.202225407886274)","(16.434274407709545, 48.29484480806843)","(16.437110507717232, 48.17172900781501)","(16.416814407671126, 48.274647908029436)","(16.288538207387315, 48.206792507907494)","(16.267663107341004, 48.19985460789603)","(16.28567970738132, 48.18042720785359)","(16.360847207548247, 48.175038007832306)","(16.44943960774359, 48.259830907994434)","(16.40084560763678, 48.18658450785059)","(16.40840850765365, 48.174642407824976)","(16.35558860753663, 48.170731407824185)","(16.389733807611982, 48.20210890788408)","(16.38428960760046, 48.15096760777953)","(16.30895190743317, 48.168466307825774)","(16.254420307312014, 48.166939907829956)","(16.418660907676387, 48.17176520781766)","(16.387026507606336, 48.17064930781968)","(16.440134407724052, 48.156791007783816)","(16.36790500756398, 48.16787110781657)","(16.398927107632137, 48.222284807924325)","(16.431230807704235, 48.16946280781115)","(16.33719610749572, 48.18101590784784)","(16.42463440768895, 48.23481820794651)","(16.36013000754578, 48.24706800798062)","(16.24943910730087, 48.17221720784152)","(16.307113907428903, 48.18363040785731)","(16.38377460759882, 48.198342407877156)","(16.32910710747669, 48.260926208013345)","(16.380290907591416, 48.16932290781788)","(16.40939620765441, 48.294506808071226)","(16.289872507390918, 48.15815690780712)","(16.348906007520995, 48.236968507961386)","(16.376775107582805, 48.239098307961946)","(16.473865807798138, 48.21496860789885)","(16.40338170764132, 48.276493808035084)","(16.45054950774639, 48.2305831079342)","(16.448025507740535, 48.25342910798151)","(16.377539407584408, 48.24667230797739)","(16.39105240761417, 48.26161610800627)","(16.38174370759429, 48.20093200788277)","(16.26822020734257, 48.17616080784712)","(16.338922207499166, 48.21160120791056)","(16.328073107475912, 48.14249660776969)","(16.352760007529817, 48.216712007919206)","(16.419713507677553, 48.27477920802929)","(16.304270707422834, 48.16327720781576)","(16.361301807548948, 48.20166380788706)","(16.30515160742479, 48.16333350781572)","(16.281824507371912, 48.23978930797632)","(16.472191807794022, 48.25432770797996)","(16.41300360766267, 48.275526708031755)","(16.302961707418415, 48.271770908039194)","(16.31810980745326, 48.18779810786438)","(16.29810780740879, 48.19116050787401)","(16.432650307705984, 48.292508408063874)","(16.453671207753356, 48.22508010792246)","(16.303521507420896, 48.18534600786132)","(16.303477507420798, 48.18540590786144)","(16.392242307617607, 48.19658450787239)","(16.361339807549243, 48.184043007850796)","(16.387175907606675, 48.168512707815275)","(16.369804907567584, 48.22019260792403)","(16.32141420745986, 48.24319770797795)","(16.461742307771313, 48.21590190790248)","(16.369208807566515, 48.19875060787998)","(16.459279507765316, 48.265216608004145)","(16.464974407778012, 48.25755200798759)","(16.29623510740513, 48.15133290779218)","(16.433354607708605, 48.20344400788079)","(16.365408807558428, 48.16885620781896)","(16.461068307769526, 48.24373300795974)","(16.300076307412983, 48.20525760790279)","(16.43409200770916, 48.29397760806669)","(16.428925907699206, 48.16177300779562)","(16.43760660771694, 48.29423020806671)","(16.227661407251816, 48.21303440792849)","(16.44691030773792, 48.26513590800571)","(16.493298107840932, 48.233289307933795)","(16.397329807629394, 48.14547090776641)","(16.271088607348624, 48.199823707895504)","(16.435521607713856, 48.15607770778301)","(16.34429070751064, 48.244449007977394)","(16.364019407555453, 48.158711807798234)","(16.43637940771421, 48.295336308069146)","(16.35759750754008, 48.252100407991314)","(16.319133107455844, 48.16180730781071)","(16.29836180740987, 48.150137807789434)","(16.283564407376865, 48.161096907814006)","(16.28115910737033, 48.2468317079909)","(16.452980707751315, 48.27022190801528)","(16.30823220743085, 48.22332590793887)","(16.20863000720961, 48.20193670790818)","(16.46105680776956, 48.237765707947496)","(16.307887407429877, 48.23792730796895)","(16.346175007516113, 48.13679910775549)"
Elapsed time,9.289037704467773,13.161436080932617,17.878595113754272,8.31178879737854,27.72194743156433,2.4533283710479736,3.300579309463501,7.390858888626099,13.477502346038818,7.914018869400024,11.132463693618774,21.293262720108032,10.384579420089722,17.133058309555054,11.289006233215332,19.0209379196167,22.476882696151733,14.794772386550903,12.584423065185547,1.852998971939087,8.5319082736969,18.711398601531982,11.100417137145996,29.836190938949585,10.795308589935303,9.091353416442871,16.332852363586426,3.867126226425171,10.115601778030396,4.081233978271484,7.359857559204102,24.560027837753296,3.3398451805114746,22.22716999053955,2.4560563564300537,15.82566499710083,17.42140007019043,9.501126766204834,3.673124313354492,13.361196279525757,9.59976601600647,13.156950950622559,3.636618137359619,8.882685661315918,26.485718488693237,6.720963954925537,18.152665615081787,7.876085519790649,21.190046072006226,6.131573677062988,10.500508546829224,29.281105518341064,12.227247714996338,4.88572883605957,2.5211541652679443,5.579941272735596,2.988306999206543,6.1744160652160645,7.884031534194946,2.7593507766723633,4.788031101226807,9.87934160232544,10.873539447784424,20.284709930419922,29.44127893447876,17.72822904586792,11.725018739700317,10.778941869735718,9.209964513778687,23.973714351654053,6.59535026550293,8.815665245056152,15.14827561378479,1.0741112232208252,26.779497385025024,5.7338762283325195,11.058963298797607,4.180143356323242,13.858815431594849,3.47542142868042,3.042739152908325,11.017978191375732,2.019127368927002,11.871448993682861,10.606922626495361,7.602716445922852,11.698954820632935,15.348646640777588,3.9321887493133545,6.096049785614014,9.444697856903076,18.920392990112305,10.833051443099976,2.839444875717163,5.678325176239014,11.693424463272095,1.9113163948059082,6.259769678115845,10.35249662399292,8.764873504638672
Number of paths,0.0,12.0,9.0,0.0,13.0,0.0,1.0,0.0,9.0,5.0,7.0,18.0,16.0,2.0,3.0,12.0,6.0,3.0,6.0,0.0,0.0,18.0,2.0,25.0,2.0,1.0,14.0,0.0,9.0,0.0,1.0,19.0,0.0,11.0,0.0,9.0,15.0,1.0,1.0,1.0,5.0,5.0,0.0,3.0,18.0,12.0,16.0,4.0,13.0,1.0,4.0,17.0,8.0,2.0,1.0,2.0,0.0,6.0,4.0,0.0,2.0,4.0,4.0,9.0,16.0,9.0,3.0,11.0,4.0,3.0,2.0,5.0,8.0,0.0,5.0,1.0,3.0,0.0,2.0,0.0,2.0,7.0,0.0,4.0,14.0,2.0,13.0,2.0,0.0,1.0,7.0,16.0,3.0,1.0,6.0,6.0,0.0,2.0,5.0,0.0
Average paths badness,,73.38300226645485,54.7012458279297,,33.24708738024121,,77.05519779158112,,89.6367368157483,94.05598212639416,85.99677620741919,73.38007289226896,84.38288691313045,55.353475903296385,66.6545834542879,73.67311861013256,35.136703222566666,87.96939506908377,73.161173690599,,,67.47245510437557,100.15508921359424,72.49368061822526,66.201558912765,58.15687066188639,52.326892856161784,,44.883110749419956,,101.13376568405965,42.660761222141204,,76.12268790133335,,86.00541325206228,50.6317853503883,39.61915064763434,97.73053649363192,87.50436306890788,75.95418944986196,76.97660183492572,,54.012985530459446,41.53637187798136,98.1540443057748,53.809024374581156,95.84245958553038,51.58048062544199,67.71267121484652,86.5947623631439,43.884974460300384,76.02374793048511,123.41289532884275,72.78341127821295,90.13463206866163,,63.144506510235864,67.07724343657878,,93.44413679572153,106.56431454380163,96.54545848225848,44.46940090196464,59.26395988908371,77.41833886099448,41.42594147764763,81.35602007244242,103.35732035070373,56.42581931477313,91.55234390541636,93.72909766292778,61.48526000355798,,77.62165919444979,72.86436320476241,83.88629885428024,,88.49223814669267,,103.51267150648118,97.11514492974207,,96.42071288031411,98.27762491885422,99.2116587659034,63.216688050823834,79.45896208545992,,44.77315968944458,61.238708478430844,69.13439143872176,94.94470580901634,140.9888391756176,78.0556564074897,78.92019481740802,,104.39619755544709,78.36256847462846,
Avg. number of stoplights,,12.083333333333334,30.22222222222222,,29.46153846153846,,6.0,,2.3333333333333335,9.4,6.142857142857143,13.944444444444445,14.125,28.0,11.0,13.75,27.166666666666668,1.3333333333333333,6.5,,,12.166666666666666,8.0,11.52,15.0,9.0,21.357142857142858,,4.555555555555555,,7.0,23.842105263157894,,18.09090909090909,,9.444444444444445,12.533333333333333,17.0,0.0,14.0,15.0,16.2,,12.333333333333334,21.0,0.5,24.125,17.0,22.153846153846153,21.0,9.75,24.705882352941178,12.125,0.0,15.0,14.0,,28.0,11.5,,7.5,3.75,7.5,28.11111111111111,17.875,20.333333333333332,22.333333333333332,11.909090909090908,9.5,28.666666666666668,16.0,12.2,16.75,,13.0,11.0,11.0,,7.0,,0.0,15.142857142857142,,7.75,2.4285714285714284,1.0,10.23076923076923,8.0,,11.0,20.857142857142858,15.625,4.333333333333333,0.0,16.0,11.166666666666666,,14.5,3.6,
Avg. number of steps,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
Avg. number of paved edges,,36.166666666666664,55.44444444444444,,76.38461538461539,,45.0,,21.555555555555557,21.0,23.0,47.05555555555556,29.0,79.5,42.333333333333336,44.333333333333336,85.83333333333333,27.0,36.5,,,44.55555555555556,11.0,45.44,49.0,52.0,60.357142857142854,,51.666666666666664,,18.0,78.73684210526316,,44.81818181818182,,29.88888888888889,58.733333333333334,61.0,26.0,28.0,29.6,28.2,,56.333333333333336,84.22222222222223,18.333333333333332,50.0,30.75,60.92307692307692,35.0,28.75,66.52941176470588,37.0,10.0,39.0,18.5,,45.333333333333336,39.5,,21.0,19.25,23.25,80.66666666666667,54.5625,44.111111111111114,55.666666666666664,32.36363636363637,20.75,66.0,22.5,19.8,49.0,,47.4,35.0,25.0,,14.5,,12.0,19.857142857142858,,21.0,16.571428571428573,16.0,47.69230769230769,45.0,,66.0,51.42857142857143,43.5625,28.666666666666668,4.0,29.0,29.666666666666668,,17.5,22.4,
Avg. number of unpaved edges,,0.0,0.0,,0.0,,1.0,,1.0,0.0,1.0,0.3333333333333333,0.5625,1.5,0.0,0.08333333333333333,0.16666666666666666,0.3333333333333333,3.5,,,0.4444444444444444,1.5,0.72,0.0,1.0,0.21428571428571427,,0.0,,3.0,0.10526315789473684,,0.09090909090909091,,0.3333333333333333,0.4666666666666667,0.0,1.0,1.0,0.0,0.0,,0.0,0.7777777777777778,0.6666666666666666,0.3125,0.75,0.0,0.0,1.5,0.0,0.75,7.0,0.0,0.0,,1.1666666666666667,0.25,,0.0,9.75,8.25,0.8888888888888888,0.25,0.1111111111111111,0.6666666666666666,0.5454545454545454,0.5,0.0,0.0,0.0,0.5,,3.0,0.0,0.6666666666666666,,0.0,,0.0,0.0,,0.0,0.9285714285714286,1.5,0.38461538461538464,1.0,,0.0,0.14285714285714285,1.1875,4.666666666666667,10.0,0.0,0.0,,0.0,0.6,
Avg. number of edges with unknown surface,,48.0,42.55555555555556,,38.38461538461539,,45.0,,44.0,45.0,44.57142857142857,52.388888888888886,35.25,46.5,39.666666666666664,54.833333333333336,33.833333333333336,49.333333333333336,45.5,,,48.388888888888886,44.5,55.16,46.5,41.0,40.214285714285715,,25.666666666666668,,50.0,38.63157894736842,,52.81818181818182,,54.55555555555556,32.53333333333333,35.0,41.0,48.0,40.2,33.8,,50.0,37.611111111111114,48.5,41.0625,49.75,52.46153846153846,20.0,54.25,45.76470588235294,49.25,29.0,24.0,40.0,,38.333333333333336,40.5,,48.0,46.25,43.75,38.22222222222222,51.3125,45.888888888888886,28.333333333333332,35.09090909090909,44.0,63.666666666666664,31.0,37.0,47.75,,54.0,40.0,41.333333333333336,,32.0,,34.5,41.57142857142857,,43.25,40.07142857142857,40.5,31.846153846153847,49.0,,26.0,54.57142857142857,43.125,47.666666666666664,46.0,34.833333333333336,54.0,,48.0,38.2,
