,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,13.606558561325073,6.18737530708313,28.921680450439453,11.737204551696777,6.0519397258758545,19.04557752609253,5.8828816413879395,17.19626021385193,32.21565365791321,13.905755043029785
Number of paths,7.0,4.0,7.0,5.0,2.0,2.0,0.0,13.0,18.0,2.0
Average paths badness,49.70071091430665,18.724128265305353,11.230424137636485,3.4640852432943574,58.52954521258471,11.745554179927694,,13.09893935013315,48.136354262480886,31.573790899371488
Avg. number of stoplights,14.428571428571429,4.0,4.857142857142857,2.4,12.0,6.0,,4.461538461538462,11.944444444444445,12.5
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Avg. number of paved edges,83.0,33.5,27.142857142857142,11.4,72.5,13.5,,21.307692307692307,41.833333333333336,49.0
Avg. number of unpaved edges,0.0,0.5,0.0,0.6,0.0,3.0,,0.15384615384615385,0.1111111111111111,2.5
Avg. number of edges with unknown surface,39.285714285714285,40.0,47.57142857142857,34.8,51.0,33.0,,45.61538461538461,52.72222222222222,56.5
