,"(16.443447207730436, 48.25007550797526)","(16.353312907531738, 48.156428907795)","(16.380436907591758, 48.16821060781559)","(16.47524410780097, 48.23643310794278)","(16.445702807736403, 48.15301310777529)","(16.368843307565655, 48.20433550789153)","(16.40367340764266, 48.22140610792185)","(16.253945507310487, 48.20105010790031)","(16.405046007645307, 48.25367790798799)","(16.400306307636036, 48.140493807755746)","(16.384675207601315, 48.15072200777897)","(16.26248290733037, 48.13292610775872)","(16.40444240764465, 48.19675190787102)","(16.37813870758685, 48.148956507776205)","(16.289856907390963, 48.151807807794036)","(16.464780107778022, 48.216526607903326)","(16.40294290764141, 48.188088707853424)","(16.373668807576962, 48.147750607774356)","(16.471234207791944, 48.250879907973)","(16.2408277072819, 48.158428807814225)"
Elapsed time,20.76363492012024,77.92747116088867,78.60880136489868,25.808929681777954,24.006033182144165,118.15751695632935,46.95028209686279,44.74814033508301,40.97607707977295,31.535178661346436,52.48741126060486,17.396573066711426,73.3254463672638,59.77147030830383,52.16923379898071,18.152976751327515,88.0832736492157,54.83352994918823,27.257269620895386,25.650004863739014
Number of paths,0.0,4.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,10.0,0.0,0.0
Average paths badness,,150.30107004852107,260.45867591390015,,76.82080904148461,193.71705136089304,156.58532664020277,30.74822464645331,130.7407175878543,122.49896067681675,185.24402737805758,,212.532023313639,210.89098324636234,178.71714455577117,,163.56370840364525,109.1460050732956,,
Avg. number of stoplights,,41.75,62.0,,14.0,49.75,44.0,7.5,16.0,29.5,47.0,,34.0,55.0,38.0,,27.5,26.5,,
Avg. number of steps,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,
Avg. number of paved edges,,131.5,231.0,,104.0,157.5,182.0,68.5,42.0,125.0,132.0,,130.0,152.5,127.66666666666667,,89.5,83.3,,
Avg. number of unpaved edges,,6.5,0.0,,0.0,1.0,0.0,4.0,2.0,0.0,1.0,,3.0,3.0,3.6666666666666665,,2.0,3.3,,
Avg. number of edges with unknown surface,,152.75,174.0,,114.0,134.75,114.0,129.5,99.0,121.5,161.0,,100.0,116.0,124.33333333333333,,91.0,117.0,,
