,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,7.031856536865234,5.0418312549591064,9.289879083633423,6.2913618087768555,5.470283269882202,7.94684624671936,3.21638822555542,5.841030597686768,12.021117925643921,4.232250213623047
Number of paths,4.0,3.0,4.0,1.0,2.0,0.0,1.0,1.0,6.0,1.0
Average paths badness,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Avg. number of stoplights,20.25,6.0,10.5,2.0,12.5,,17.0,15.0,12.833333333333334,8.0
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Avg. number of paved edges,84.5,29.666666666666668,23.0,13.0,72.0,,37.0,17.0,37.333333333333336,38.0
Avg. number of unpaved edges,0.0,0.6666666666666666,0.0,0.0,0.0,,0.0,0.0,0.0,5.0
Avg. number of edges with unknown surface,36.75,44.333333333333336,55.0,30.0,51.0,,34.0,50.0,51.333333333333336,61.0
