,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,18.16153746843338,10.0,13.581927414905357,0.0,37.55968545751634,1.213986822001528,45.058682147101266,1518.6132623940935
