,"(16.443447207730436, 48.25007550797526)","(16.353312907531738, 48.156428907795)","(16.380436907591758, 48.16821060781559)","(16.47524410780097, 48.23643310794278)","(16.445702807736403, 48.15301310777529)","(16.368843307565655, 48.20433550789153)","(16.40367340764266, 48.22140610792185)","(16.253945507310487, 48.20105010790031)","(16.405046007645307, 48.25367790798799)","(16.400306307636036, 48.140493807755746)","(16.384675207601315, 48.15072200777897)","(16.26248290733037, 48.13292610775872)","(16.40444240764465, 48.19675190787102)","(16.37813870758685, 48.148956507776205)","(16.289856907390963, 48.151807807794036)","(16.464780107778022, 48.216526607903326)","(16.40294290764141, 48.188088707853424)","(16.373668807576962, 48.147750607774356)","(16.471234207791944, 48.250879907973)","(16.2408277072819, 48.158428807814225)"
Elapsed time,7.166489362716675,4.759116888046265,17.372068166732788,5.410169839859009,8.42825961112976,18.476970195770264,5.435108184814453,4.794157981872559,4.04973840713501,6.00009298324585,8.328558683395386,4.291572332382202,3.321960210800171,9.513372898101807,6.758148670196533,7.347313642501831,11.03790283203125,6.663793563842773,1.633519172668457,1.3466606140136719
Number of paths,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Average paths badness,,,1467.2599919572476,,,1388.113269315535,,1490.1359042103359,,1508.678725314122,,,,,,,,,,
Avg. number of stoplights,,,22.0,,,24.0,,10.0,,16.0,,,,,,,,,,
Avg. number of steps,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,
Avg. number of paved edges,,,45.5,,,66.0,,34.0,,21.0,,,,,,,,,,
Avg. number of unpaved edges,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,
Avg. number of edges with unknown surface,,,45.5,,,46.0,,38.0,,50.0,,,,,,,,,,
