,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
Elapsed time,113.36732864379883,105.27522039413452,93.40682101249695,86.43927955627441,82.54520201683044,78.23084163665771,70.48074984550476,69.93633222579956,62.546833515167236,57.081804275512695,56.18144226074219,53.18333172798157,51.737934589385986,50.82986807823181,49.83559727668762,47.59426999092102,44.909223318099976,44.77738690376282,41.84805417060852,40.66118788719177,40.24110555648804,37.96929669380188,37.230281352996826,35.50441837310791,33.61907482147217,33.09198713302612
Number of paths,18.0,17.0,14.0,12.0,11.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,8.0,6.0,6.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0
Average paths badness,160.9889115493455,150.7430550760928,157.60814221155073,173.06471779179978,170.34876812146484,165.19683531305145,154.60655535333555,154.60655535333555,154.60655535333555,154.60655535333555,154.60655535333555,170.99832495505143,153.83114741198733,153.83114741198733,141.90728327158,142.37468979480627,130.48197857534342,130.48197857534342,136.04379990058806,161.6395237231004,161.6395237231004,188.96693231454688,188.96693231454688,188.96693231454688,188.96693231454688,188.96693231454688
