,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,2.6471571922302246,1.132887363433838,3.973407506942749,1.5770621299743652,2.0855205059051514,2.295506238937378,1.0475120544433594,3.6658945083618164,2.8891377449035645,4.004871606826782
Number of paths,5.0,1.0,5.0,1.0,4.0,13.0,0.0,6.0,11.0,4.0
Average paths badness,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Avg. number of stoplights,4.8,4.0,4.4,4.0,0.5,0.0,,0.0,6.909090909090909,3.75
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Avg. number of paved edges,37.0,19.0,9.4,5.0,25.5,5.3076923076923075,,14.666666666666666,16.272727272727273,20.25
Avg. number of unpaved edges,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,,4.0,0.0,0.0
Avg. number of edges with unknown surface,23.6,12.0,27.2,24.0,23.0,16.615384615384617,,27.666666666666668,22.363636363636363,32.75
