,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,166.95014834403992,95.83583235740662,121.42805862426758,38.97847580909729,95.1523916721344,29.465624809265137,57.438283920288086,80.92829728126526,208.30229878425598,119.5550045967102
Number of paths,14.0,8.0,11.0,0.0,1.0,0.0,3.0,5.0,10.0,5.0
Average paths badness,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
Avg. number of stoplights,65.42857142857143,22.125,64.36363636363636,,16.0,,27.0,36.4,72.9,57.4
Avg. number of steps,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
Avg. number of paved edges,176.42857142857142,79.5,144.0,,42.0,,59.666666666666664,118.6,167.9,165.2
Avg. number of unpaved edges,1.0714285714285714,6.25,1.1818181818181819,,2.0,,0.6666666666666666,1.0,2.5,1.0
Avg. number of edges with unknown surface,127.07142857142857,128.625,134.36363636363637,,99.0,,102.0,121.6,149.2,114.4
