,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,5.074370861053467,4.180643796920776,4.683197498321533,3.8460588455200195,4.8427112102508545,6.678250312805176,2.3336312770843506,3.8025779724121094,10.548911809921265,3.2180042266845703
Number of paths,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Average paths badness,34.796144910090334,59.831395162435,72.448619002962,89.3083050617197,48.29845037823816,,,,74.91065528291256,97.08217959181184
Avg. number of stoplights,18.333333333333332,10.0,8.0,2.0,13.0,,,,12.0,8.0
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Avg. number of paved edges,87.33333333333333,38.0,32.0,15.0,74.0,,,,42.0,41.0
Avg. number of unpaved edges,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0
Avg. number of edges with unknown surface,36.0,38.0,53.0,34.0,48.0,,,,57.0,60.0
