,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,29.714775562286377,16.363523483276367,24.694367170333862,6.600901126861572,10.091400384902954,5.796288251876831,12.663290739059448,11.374166011810303,41.71302151679993,14.487634181976318
Number of paths,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
Average paths badness,89.20684807579273,146.23198528626017,158.19884653007648,,,,,158.5091066387853,139.3727948278124,
Avg. number of stoplights,39.4,32.0,24.0,,,,,24.8,27.75,
Avg. number of steps,0.0,0.0,0.0,,,,,0.0,0.0,
Avg. number of paved edges,131.2,62.0,73.0,,,,,63.0,100.0,
Avg. number of unpaved edges,0.8,2.0,1.0,,,,,0.4,0.75,
Avg. number of edges with unknown surface,65.8,70.0,101.0,,,,,82.0,103.0,
