,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,51.98822439193726,7.26,22.438839096274254,0.0,74.09879720670513,2.222355228484448,86.4911074422045,97.81434910763817
