,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,18.52877049446106,1.62,37.88699020277968,0.0,81.07268170426065,2.5201678438520543,84.49739880003038,2953.12020826227
