,"(16.443447207730436, 48.25007550797526)","(16.353312907531738, 48.156428907795)","(16.380436907591758, 48.16821060781559)","(16.47524410780097, 48.23643310794278)","(16.445702807736403, 48.15301310777529)","(16.368843307565655, 48.20433550789153)","(16.40367340764266, 48.22140610792185)","(16.253945507310487, 48.20105010790031)","(16.405046007645307, 48.25367790798799)","(16.400306307636036, 48.140493807755746)","(16.384675207601315, 48.15072200777897)","(16.26248290733037, 48.13292610775872)","(16.40444240764465, 48.19675190787102)","(16.37813870758685, 48.148956507776205)","(16.289856907390963, 48.151807807794036)","(16.464780107778022, 48.216526607903326)","(16.40294290764141, 48.188088707853424)","(16.373668807576962, 48.147750607774356)","(16.471234207791944, 48.250879907973)","(16.2408277072819, 48.158428807814225)"
Elapsed time,53.78718852996826,70.5813558101654,131.170738697052,25.69935965538025,13.30794382095337,238.04812049865723,63.67140817642212,43.604005336761475,30.636300802230835,41.41460347175598,99.1097776889801,14.534601211547852,84.1015694141388,73.64560317993164,101.37952613830566,23.16878080368042,113.41670846939087,96.09182476997375,25.353667736053467,14.305025339126587
Number of paths,0.0,1.0,2.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0
Average paths badness,,90.37545054309885,18.911589993609596,,1.8194360442757898,143.50741360892388,36.07085719499628,42.93514799046261,,,43.968807242797084,78.6270186116435,148.800172408668,,39.44428961529866,,115.05284481009494,,25.847040133226983,35.015922679224786
Avg. number of stoplights,,24.0,7.0,,2.0,38.0,8.0,9.5,,,13.25,21.0,35.0,,9.0,,28.5,,2.0,6.5
Avg. number of steps,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0
Avg. number of paved edges,,89.0,64.0,,30.0,125.0,51.0,40.0,,,59.0,66.0,123.0,,54.0,,115.5,,15.0,35.5
Avg. number of unpaved edges,,0.0,0.5,,3.0,0.6,5.0,8.0,,,1.75,2.0,1.0,,9.0,,3.0,,2.0,5.0
Avg. number of edges with unknown surface,,107.0,117.0,,60.0,88.2,95.0,74.0,,,104.75,114.0,114.0,,104.5,,75.0,,54.0,78.0
