,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,1.3198626041412354,1.0240569114685059,1.585108995437622,2.9410226345062256,1.3618066310882568,3.009937286376953,1.0288186073303223,4.0666375160217285,1.5207819938659668,2.9932663440704346
Number of paths,0.0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,3.0,1.0
Average paths badness,,,621.3708158437519,651.4174942723739,637.5132817882,,,636.3965136076902,589.0897652780129,600.7447493882637
Avg. number of stoplights,,,3.0,0.0,0.0,,,0.0,9.333333333333334,5.0
Avg. number of steps,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Avg. number of paved edges,,,9.0,5.0,27.0,,,13.8,23.666666666666668,22.0
Avg. number of unpaved edges,,,0.0,0.0,0.0,,,5.6,0.0,0.0
Avg. number of edges with unknown surface,,,25.5,15.0,22.5,,,28.2,24.0,34.0
