,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,153.27693700790405,80.17465400695801,109.05383634567261,33.59766888618469,80.89565563201904,24.432191848754883,48.82618021965027,67.08019828796387,173.85207533836365,108.87994265556335
Number of paths,10.0,8.0,5.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0
Average paths badness,160.24222042289202,240.44683814996324,199.32829746765128,,,,242.76586762340776,189.4089085770811,160.2801671499852,132.71692471009496
Avg. number of stoplights,63.3,29.875,65.6,,,,43.0,40.0,83.6,60.666666666666664
Avg. number of steps,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
Avg. number of paved edges,180.9,90.625,144.0,,,,70.0,123.5,183.4,192.0
Avg. number of unpaved edges,0.8,4.25,1.0,,,,0.0,0.5,1.0,0.0
Avg. number of edges with unknown surface,125.2,121.375,144.4,,,,91.0,115.5,160.4,105.0
