,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,2.9447220945358277,7.44,4.538066569075428,0.0,13.626169075467246,0.8120663073076787,20.023467169213696,616.8478484097033
