,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,3.3478959441184997,7.88,3.8615653776420764,0.0,13.985652748867267,0.6929052483464248,19.618059931502422,35.315792053233814
