,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,18.533750281333923,1.96,37.336213422279,0.0,80.0224286187401,2.5628640030279373,83.56649043124453,2958.1205977737573
