,"(16.443447207730436, 48.25007550797526)","(16.353312907531738, 48.156428907795)","(16.380436907591758, 48.16821060781559)","(16.47524410780097, 48.23643310794278)","(16.445702807736403, 48.15301310777529)","(16.368843307565655, 48.20433550789153)","(16.40367340764266, 48.22140610792185)","(16.253945507310487, 48.20105010790031)","(16.405046007645307, 48.25367790798799)","(16.400306307636036, 48.140493807755746)","(16.384675207601315, 48.15072200777897)","(16.26248290733037, 48.13292610775872)","(16.40444240764465, 48.19675190787102)","(16.37813870758685, 48.148956507776205)","(16.289856907390963, 48.151807807794036)","(16.464780107778022, 48.216526607903326)","(16.40294290764141, 48.188088707853424)","(16.373668807576962, 48.147750607774356)","(16.471234207791944, 48.250879907973)","(16.2408277072819, 48.158428807814225)"
Elapsed time,2.0520553588867188,1.1940994262695312,3.4155802726745605,1.7906289100646973,3.0111258029937744,1.638934850692749,3.2096989154815674,1.1996936798095703,3.121619939804077,2.5805652141571045,3.4741499423980713,1.1877145767211914,1.5022366046905518,1.973921775817871,1.7973906993865967,2.78703236579895,1.213252305984497,3.0741500854492188,0.9009041786193848,0.8924334049224854
Number of paths,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,7.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
Average paths badness,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,
Avg. number of stoplights,,0.0,7.5,3.0,0.0,,4.0,,1.0,0.0,4.0,,2.0,0.0,1.0,,,0.0,,
Avg. number of steps,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,
Avg. number of paved edges,,37.0,22.5,2.5,4.0,,22.0,,24.5,14.428571428571429,12.333333333333334,,38.5,7.0,21.5,,,0.0,,
Avg. number of unpaved edges,,0.0,0.0,0.0,0.0,,0.0,,0.0,4.0,0.0,,0.0,0.0,0.0,,,2.0,,
Avg. number of edges with unknown surface,,24.0,28.0,24.0,15.0,,34.0,,24.0,27.428571428571427,18.666666666666668,,25.0,23.0,21.0,,,26.0,,
