,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,3.2637109994888305,6.56,3.981462475468112,0.0,14.001482969079587,0.6312726249119164,19.755953484399537,35.215451556541794
