,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,9.642406940460205,5.7305474281311035,13.225899696350098,7.3066253662109375,5.890394687652588,11.672917366027832,3.303013801574707,10.248059034347534,20.43048882484436,8.3663911819458
Number of paths,5.0,1.0,5.0,1.0,2.0,0.0,1.0,13.0,9.0,1.0
Average paths badness,39.68378237900997,59.831395162435,91.345224939963,96.20274482073364,45.06231517211336,,61.73322110123081,99.52794827087844,77.39180584529267,97.08217959181184
Avg. number of stoplights,18.2,10.0,7.2,0.0,13.5,,17.0,8.076923076923077,14.11111111111111,8.0
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Avg. number of paved edges,82.4,38.0,25.4,14.0,75.0,,39.0,21.46153846153846,40.0,41.0
Avg. number of unpaved edges,0.2,0.0,0.0,0.0,0.0,,0.0,0.15384615384615385,0.0,6.0
Avg. number of edges with unknown surface,39.8,38.0,46.6,28.0,48.0,,30.0,44.69230769230769,52.77777777777778,60.0
