,"(16.443447207730436, 48.25007550797526)","(16.353312907531738, 48.156428907795)","(16.380436907591758, 48.16821060781559)","(16.47524410780097, 48.23643310794278)","(16.445702807736403, 48.15301310777529)","(16.368843307565655, 48.20433550789153)","(16.40367340764266, 48.22140610792185)","(16.253945507310487, 48.20105010790031)","(16.405046007645307, 48.25367790798799)","(16.400306307636036, 48.140493807755746)","(16.384675207601315, 48.15072200777897)","(16.26248290733037, 48.13292610775872)","(16.40444240764465, 48.19675190787102)","(16.37813870758685, 48.148956507776205)","(16.289856907390963, 48.151807807794036)","(16.464780107778022, 48.216526607903326)","(16.40294290764141, 48.188088707853424)","(16.373668807576962, 48.147750607774356)","(16.471234207791944, 48.250879907973)","(16.2408277072819, 48.158428807814225)"
Elapsed time,30.26456379890442,21.94619607925415,44.58398127555847,16.88689160346985,25.049054622650146,59.68734264373779,17.89040231704712,9.16859769821167,13.534497261047363,21.50967288017273,24.474204778671265,9.05134916305542,21.005512714385986,32.361072301864624,23.896066188812256,20.605103731155396,31.429195642471313,43.35439491271973,7.38368558883667,2.7289016246795654
Number of paths,11.0,1.0,13.0,2.0,2.0,16.0,2.0,2.0,1.0,10.0,3.0,3.0,6.0,3.0,6.0,1.0,4.0,2.0,5.0,0.0
Average paths badness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Avg. number of stoplights,15.818181818181818,3.0,17.307692307692307,3.0,10.0,30.0625,14.0,7.0,13.0,8.7,12.666666666666666,10.333333333333334,18.333333333333332,8.666666666666666,7.666666666666667,10.0,19.0,11.5,5.8,
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Avg. number of paved edges,31.727272727272727,38.0,40.76923076923077,12.5,10.5,69.6875,63.0,29.5,74.0,20.4,33.0,49.333333333333336,84.83333333333333,21.333333333333332,44.166666666666664,35.0,63.0,21.0,16.0,
Avg. number of unpaved edges,0.09090909090909091,4.0,0.23076923076923078,0.5,3.0,0.125,0.0,0.0,0.0,0.2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,
Avg. number of edges with unknown surface,35.36363636363637,62.0,54.69230769230769,46.0,33.0,48.125,46.0,38.0,48.0,44.5,47.666666666666664,40.666666666666664,38.333333333333336,50.0,57.0,46.0,41.0,57.5,44.4,
