,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,2.222507953643799,1.1386969089508057,3.7074379920959473,1.2754006385803223,1.6561405658721924,1.7372703552246094,2.850417375564575,2.729245662689209,3.5767369270324707,1.4467852115631104
Number of paths,2.0,0.0,2.0,0.0,2.0,1.0,0.0,7.0,1.0,1.0
Average paths badness,2.5167643890765703,,2.263661344176171,,0.7666802977121279,0.0,,0.0,35.223416637694754,10.189407765260512
Avg. number of stoplights,1.0,,2.0,,1.0,0.0,,0.0,8.0,2.0
Avg. number of steps,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0
Avg. number of paved edges,38.5,,10.0,,24.5,4.0,,14.428571428571429,21.0,20.0
Avg. number of unpaved edges,0.0,,0.0,,0.0,0.0,,4.0,0.0,0.0
Avg. number of edges with unknown surface,25.0,,27.5,,24.0,15.0,,27.428571428571427,30.0,36.0
