,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,34.67793538093567,0.77,58.87612612612613,0.0,115.69594594594595,2.6013513513513513,126.73873873873876,4422.152825330644
