,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,44.610701942443846,1.55,36.79807692307692,0.0,128.23397435897436,2.1025641025641026,125.89423076923077,161.59183211753864
