,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,117.2721685743332,6.76,50.474667227913756,0.0,127.46499326127781,2.9253886046894615,120.57863038020119,210.99316731584568
