,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,44.73635212182999,4.9,35.75377685586019,0.0,76.1163680455347,2.1466209716209717,81.64698172198172,2948.7138557578714
