,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,5.8991899490356445,4.619936227798462,7.0831968784332275,5.6146745681762695,5.291368007659912,7.107580661773682,2.700066089630127,4.871148109436035,12.874199390411377,5.608347177505493
Number of paths,4.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,5.0,1.0
Average paths badness,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0
Avg. number of stoplights,20.25,6.0,8.0,,12.5,,,9.5,12.4,8.0
Avg. number of steps,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0
Avg. number of paved edges,83.25,29.666666666666668,24.5,,72.0,,,17.0,36.4,39.0
Avg. number of unpaved edges,0.0,0.6666666666666666,0.0,,0.0,,,0.0,0.0,6.0
Avg. number of edges with unknown surface,37.25,44.333333333333336,50.0,,51.0,,,53.0,51.0,60.0
